A	B	C	D	MeanMass	MeanLoad	ReliableLoad	SDLoad
29.08035709	14.14732292	13.59576974	31.85423242	0.858765698	42.511188	36.89493775	1.872097775
29.08755709	13.13402292	12.73126974	25.79123242	0.829854821	40.58048673	35.35152133	1.743001833
29.18781614	14.02457661	12.77020943	32.05212158	0.856498064	42.25351399	36.73768012	1.838625389
29.12372948	13.27382351	17.82135461	34.49267448	0.886395411	49.21224974	43.27740922	1.978295344
29.20221614	13.59717661	16.94530943	24.07412158	0.842841069	46.19566222	40.32462549	1.957027249
29.13812948	10.15952351	17.77335461	27.30707448	0.853139622	42.51904549	36.87620062	1.880962715
29.12355709	11.26342292	14.29506974	29.96333242	0.849907965	41.0007099	35.73833054	1.754139907
29.15252948	12.33262351	16.60275461	25.17597448	0.843450634	43.44326645	37.71484859	1.909487262
29.23101614	11.84917661	13.23840943	35.49782158	0.868910724	41.70724446	36.46022059	1.749021371
29.14515709	11.60682292	12.69526974	32.67063242	0.854434053	40.65323093	35.61352373	1.679915284
29.24551614	9.649676605	15.78070943	35.11362158	0.875374066	41.9106305	36.6218618	1.762936422
29.18142948	11.48972351	16.96295461	31.88137448	0.870022879	43.57904089	37.90806753	1.89033895
29.25991614	13.48677661	17.76170943	26.89552158	0.857082072	48.38485294	42.49439724	1.963500292
29.19582948	10.01542351	16.50675461	24.46767448	0.836557672	40.78253028	35.37639472	1.802059007
29.20302948	13.68922351	14.89195461	26.19047448	0.842874557	42.68123816	36.79026903	1.963671435
29.21022948	12.01562351	16.83685461	25.19397448	0.844188019	43.3050567	37.58424775	1.906950941
29.21742948	13.80212351	15.95445461	32.70977448	0.872736147	46.02675374	40.1833181	1.947826818
29.22462948	11.94122351	15.16205461	32.32557448	0.864947368	42.36652945	36.75706115	1.869837109
29.23182948	12.46942351	15.88535461	24.82777448	0.839652654	42.73594086	36.9435213	1.930821331
29.21725709	14.37542292	16.18306974	31.23593242	0.868336229	46.92510909	41.09610165	1.943017381
29.31751614	9.733676605	14.13290943	29.51882158	0.846256413	40.17397813	34.96998182	1.73467874
29.25342948	12.79362351	12.27755461	34.67277448	0.863383531	41.5720323	36.34081075	1.743753888
29.33191614	9.719276605	13.90480943	34.17722158	0.864077413	40.63358294	35.45334939	1.72675776
29.26782948	13.36032351	14.83785461	30.20647448	0.857760373	42.88575802	37.06527877	1.940174627
29.25325709	11.81332292	14.72126974	32.73073242	0.864043513	41.88612833	36.43188322	1.818095646
29.28222948	12.65672351	16.44065461	30.23647448	0.863536672	44.6689686	38.97103633	1.899325322
29.36071614	10.83337661	17.50060943	35.54592158	0.886370137	44.55683372	38.72503855	1.943946632
29.29662948	13.37952351	16.35065461	31.34707448	0.868744216	46.00653067	40.22396201	1.927537671
29.30382948	13.42032351	16.01745461	26.81477448	0.849919324	44.68509554	38.77467061	1.970156754
29.31102948	14.41202351	15.05995461	32.49367448	0.869560432	45.15892133	39.26028426	1.966227433
29.29645709	11.53482292	15.98496974	26.78173242	0.845650518	42.14426664	36.7025597	1.813916223
29.32542948	14.37122351	14.17455461	26.04637448	0.841078932	42.77800718	36.9107426	1.955769859
29.31085709	12.53132292	14.61026974	26.27143242	0.839653745	41.37728164	35.82681557	1.850169545
29.41111614	10.04337661	13.52060943	33.06662158	0.858717633	40.50903245	35.38623698	1.707611585
29.34702948	13.88612351	15.19505461	27.73327448	0.851028452	43.84563246	37.88928989	1.985462751
29.35422948	9.741723515	17.94445461	28.32757448	0.858224294	42.85000576	37.22599233	1.87468552
29.33965709	10.87682292	14.93436974	26.57163242	0.839512903	40.83737833	35.49004498	1.78245812
29.34685709	11.50842292	13.26856974	28.87673242	0.842558234	40.54651462	35.45062918	1.698641509
29.37592948	11.69862351	16.07145461	33.63417448	0.874307048	43.49874022	37.94552583	1.851085659
29.36135709	14.18572292	16.29406974	35.08383242	0.88405643	47.60455542	41.81259527	1.93066819
29.39032948	14.10702351	14.89495461	27.61917448	0.849925332	43.67794726	37.75275288	1.975079939
29.46881614	12.49027661	12.87530943	35.90002158	0.870861499	42.04142435	36.7390844	1.767460205
29.40472948	13.61242351	15.00595461	35.46517448	0.879994338	44.51606146	38.67199232	1.948037989
29.41192948	9.676823515	16.37165461	32.04337448	0.866649521	41.86621072	36.57062526	1.765208693
29.39735709	14.56032292	16.21006974	33.67313242	0.878964821	47.96863525	42.11869701	1.949994367
29.42632948	10.55092351	16.16755461	35.88537448	0.882463736	42.92718246	37.52169805	1.801841955
29.50481614	9.704876605	15.67570943	31.43982158	0.86125215	41.54170729	36.22540015	1.77211597
29.44072948	11.79472351	16.14055461	26.64667448	0.84746575	42.83361955	37.20662476	1.875679314
29.42615709	11.04012292	12.77036974	28.39053242	0.838127695	39.87680915	34.86872583	1.669373911
29.45512948	12.03002351	12.56575461	31.30507448	0.851003094	40.91944272	35.7586046	1.720292566
29.44055709	10.84322292	13.28956974	27.64013242	0.837139945	40.00823755	34.96289047	1.681795258
29.54081614	9.896976605	15.18640943	32.67642158	0.864561906	41.50931889	36.14809346	1.787088851
29.47672948	12.22452351	15.18605461	30.05037448	0.857585851	42.47114369	36.74736164	1.907941982
29.46215709	12.19032292	14.91636974	25.74923242	0.838948095	41.45112077	35.86137312	1.863263505
29.56241614	13.93577661	15.56460943	30.85152158	0.865190183	45.61422737	39.67606423	1.979402894
29.47655709	11.34032292	13.77286974	28.16243242	0.842189833	40.70476968	35.5227216	1.727362609
29.48375709	12.29362292	14.90736974	27.02783242	0.844142096	41.6759453	36.06631718	1.869890381
29.49095709	12.74022292	14.48116974	31.09783242	0.859008078	42.19031517	36.59932498	1.863677689
29.51992948	13.02412351	12.53575461	31.56917448	0.853747978	41.56425037	36.24512111	1.773056683
29.50535709	13.63582292	14.09096974	31.66813242	0.86110843	42.68372697	36.99521282	1.896185928
29.53432948	10.26272351	16.78885461	33.39407448	0.875156658	42.84406784	37.4138309	1.810092863
29.51975709	13.71512292	17.02046974	28.32453242	0.860750127	47.4166006	41.61083012	1.935271668
29.54872948	13.94622351	14.09355461	30.72877448	0.858829443	43.06441445	37.22908051	1.945126228
29.55592948	11.78992351	12.36165461	31.73727448	0.85191413	40.73927989	35.62015823	1.706386974
29.54135709	12.24552292	12.33506974	26.49353242	0.831246265	40.07343502	34.96831224	1.701720643
29.57042948	11.87392351	15.06295461	27.35507448	0.846349196	41.82649607	36.16405544	1.887494684
29.57762948	13.25942351	14.74185461	24.98387448	0.838407004	42.31475205	36.46900058	1.948598769
29.58482948	12.98812351	16.13455461	28.25547448	0.856368965	44.87807745	39.03545673	1.947555175
29.59202948	11.12002351	16.38965461	32.08547448	0.869598833	43.16092842	37.66044748	1.833507708
29.57745709	11.57802292	12.52716974	24.14043242	0.821918121	39.46191188	34.39385676	1.689364662
29.60642948	14.40242351	15.40215461	26.86287448	0.850650022	45.34960471	39.33848605	2.003721584
29.61362948	13.55962351	14.36665461	30.18847448	0.857510153	42.93464562	37.1236562	1.937011326
29.62082948	11.85712351	15.54625461	30.31457448	0.860170797	42.84421512	37.16901233	1.891748773
29.62802948	13.22822351	16.89095461	28.80777448	0.862316804	46.84025004	41.01517999	1.941704906
29.63522948	12.16452351	16.59675461	28.69377448	0.858849694	44.32333188	38.61922761	1.901382673
29.64242948	10.76942351	16.92395461	35.38107448	0.884840198	43.85298495	38.25686549	1.865387461
29.62785709	14.33462292	16.05996974	28.90073242	0.860490051	46.82829815	40.91675938	1.970528035
29.65682948	12.08282351	16.73485461	30.86687448	0.867930713	44.66043581	38.96682743	1.897884015
29.64225709	11.44352292	15.31256974	25.89323242	0.840639409	41.55752386	36.03143818	1.842042687
29.67122948	10.58932351	17.05595461	33.44207448	0.877485605	43.5340834	37.93971665	1.86480322
29.67842948	12.99532351	15.78335461	27.54117448	0.852528261	44.21769201	38.292997	1.974913484
29.68562948	13.20902351	17.31715461	34.34857448	0.885971744	48.59023699	42.71080921	1.959824289
29.67105709	13.24202292	13.01946974	24.21243242	0.827730645	40.93624086	35.56352702	1.790918346
29.77131614	11.17677661	14.70920943	34.35732158	0.871973961	42.16269112	36.62424329	1.846163434
29.68545709	13.16762292	13.62876974	29.26093242	0.849748718	41.85732631	36.34073785	1.838876923
29.69265709	13.45332292	17.00846974	26.27743242	0.853073236	46.77847248	40.97192567	1.935530446
29.72162948	13.30742351	17.37715461	31.01687448	0.873478655	48.513369	42.63108637	1.960775916
29.72882948	13.36512351	15.11105461	28.76577448	0.855297749	43.6445501	37.72100488	1.974530218
29.73602948	10.75262351	15.57325461	35.42907448	0.8796542	42.76395372	37.24728538	1.838903548
29.72145709	9.952422924	14.48416974	24.81273242	0.830854503	39.83754755	34.59726069	1.746775684
29.75042948	12.49822351	13.33115461	33.45407448	0.864722266	42.07018168	36.66116611	1.803019017
29.75762948	13.95102351	13.30715461	26.36457448	0.839580246	42.07061322	36.36494401	1.901904322
29.74305709	12.31042292	13.05246974	31.12193242	0.85339952	41.36477415	36.14800912	1.738935012
29.77212948	12.39742351	12.04645461	30.65067448	0.848143438	40.83092066	35.65512166	1.725279565
29.77932948	11.84752351	17.14605461	35.92137448	0.889928614	45.8689432	40.04017284	1.942938354
29.76475709	9.983622924	15.89786974	26.67363242	0.844432116	41.12694049	35.78544277	1.780512892
29.79372948	11.88352351	12.08845461	27.91937448	0.836872097	40.13001239	35.00485373	1.708399324
29.80092948	11.94602351	17.90545461	26.77277448	0.857192064	46.41510763	40.57838803	1.945588121
29.80812948	13.14182351	17.71035461	31.41907448	0.876542076	49.16972948	43.2374911	1.977427958
29.79355709	10.60792292	12.17006974	28.34853242	0.836332841	39.23372904	34.25875777	1.658336475
29.82252948	14.27992351	13.62225461	27.88337448	0.847631917	42.8136944	36.93960232	1.958045707
29.80795709	11.84212292	13.76986974	28.97883242	0.847585135	41.25330396	35.9639014	1.763147706
29.83692948	13.50432351	13.98545461	30.37457448	0.857454518	42.74362793	36.95114514	1.930842406
29.91541614	11.32807661	14.47510943	35.43182158	0.876114622	42.32898788	36.78940384	1.846542174
29.85132948	13.28822351	13.51725461	25.50017448	0.836358753	41.67719502	36.05196496	1.875091068
29.92981614	9.988176605	12.38300943	31.35582158	0.849120313	39.6504126	34.62416107	1.675430027
29.86572948	10.27712351	16.94795461	27.75127448	0.854668409	42.37469702	36.79986427	1.858291834
29.87292948	14.04462351	15.13805461	29.96637448	0.861864861	45.12680678	39.18473197	1.980706793
29.88012948	11.59062351	17.74635461	29.46817448	0.866865799	45.91714545	40.06377426	1.951138695
29.88732948	12.91852351	16.72285461	29.13797448	0.863446755	46.36412486	40.55678839	1.935793668
29.89452948	14.18152351	14.21055461	26.64067448	0.845563727	43.28464191	37.35469366	1.976664578
29.90172948	10.85822351	17.26605461	35.29707448	0.887148127	44.75460943	38.98774973	1.922301309
29.98021614	9.688076605	17.81270943	34.99962158	0.886612108	44.59306237	38.89368059	1.899808497
29.91612948	12.57512351	14.56475461	27.15697448	0.846179086	42.15214651	36.42073449	1.910485327
29.90155709	11.17942292	12.46416974	31.04983242	0.84960443	40.34850232	35.32810667	1.67347805
30.00181614	11.58017661	14.60710943	35.53392158	0.877781206	42.64678283	37.0244234	1.874134184
30.00901614	14.29117661	12.51510943	30.26922158	0.852457279	42.6051127	36.96845508	1.878900284
29.92315709	14.36582292	14.06096974	35.01183242	0.876983009	44.33984632	38.51571523	1.941391918
29.95212948	12.12612351	16.24555461	27.96137448	0.855763841	44.18521083	38.43199123	1.917754572
30.03061614	9.920976605	17.48860943	34.23122158	0.882699215	44.13847879	38.48965988	1.882954077
29.96652948	10.45242351	17.65925461	31.86937448	0.874762566	44.51483985	38.76264211	1.917413954
29.97382948	14.13352351	13.56825461	26.08247448	0.840906392	42.57121949	36.73061836	1.946881974
30.05231614	13.48197661	12.89630943	27.59792158	0.842551075	41.81859288	36.24247723	1.85871947
30.05951614	10.01697661	13.99780943	33.08462158	0.863546798	41.02392272	35.75846127	1.755167276
29.99542948	10.82222351	16.54875461	34.12047448	0.879742401	43.69237837	38.13762277	1.851599398
30.00262948	12.01082351	16.86985461	26.20247448	0.851584541	44.6260085	38.84786438	1.926062812
30.00982948	11.89552351	15.24305461	30.53667448	0.861471525	42.85706621	37.09002288	1.922362518
30.01702948	11.72032351	15.06595461	35.21297448	0.879090543	43.14045539	37.41806438	1.907478297
30.02422948	10.33722351	16.74385461	34.46867448	0.88147412	43.51325858	37.98676587	1.842178367
30.03142948	12.67592351	14.22555461	35.05087448	0.87631293	43.14385841	37.44879946	1.898367544
30.03862948	12.39022351	17.28105461	33.70627448	0.883540311	47.21176427	41.35522528	1.952194636
30.04582948	11.15122351	17.32915461	30.43457448	0.86897938	44.63108219	38.84501762	1.928702983
30.03125709	12.97552292	13.29856974	28.40253242	0.846135488	41.6636019	36.21640845	1.815745073
30.06022948	10.08022351	16.94495461	25.12797448	0.844786285	41.94030335	36.31919267	1.873717929
30.06742948	12.76002351	15.42915461	30.48267448	0.863676531	44.16322741	38.25692805	1.968781551
30.07462948	12.46702351	14.84385461	29.04187448	0.85514419	42.73435595	36.9326238	1.933925549
30.08182948	13.81892351	12.54175461	35.02087448	0.87096042	42.99571272	37.43237815	1.854459079
30.08902948	11.25202351	15.60625461	35.69927448	0.883018415	43.49668073	37.82341503	1.891103067
30.09622948	11.39132351	15.96045461	32.16947448	0.870607963	43.60364375	37.95256388	1.883707736
30.08165709	10.86242292	14.99146974	30.88173242	0.859964456	41.80562314	36.31871576	1.828983154
30.30631638	13.16098573	17.47788477	29.12336763	0.869185496	49.23420691	43.34792528	1.962108923
30.09605709	14.44742292	16.13496974	34.66963242	0.885277099	48.80256258	42.87720829	1.975133244
30.19631614	10.95827661	13.29550943	32.41232158	0.859708366	41.22988265	36.02445458	1.735155999
30.20351614	10.52127661	14.83520943	32.41832158	0.865677246	41.86354669	36.33809714	1.84183064
30.13942948	12.63992351	15.92745461	31.54517448	0.87005772	45.21022283	39.36445009	1.948605859
30.14662948	11.47772351	12.29565461	28.51967448	0.84095721	40.30749052	35.18261469	1.708305044
30.13205709	11.88532292	12.96846974	24.30243242	0.82733452	40.30494967	35.10039689	1.73486423
30.23231614	11.75787661	13.98580943	35.13772158	0.874795873	42.47525303	36.95799071	1.839101544
30.16822948	12.16692351	14.13855461	34.33657448	0.872955568	42.69427811	37.08896787	1.868451075
30.17552948	13.05052351	13.91045461	31.27507448	0.861308821	42.72863365	36.99622076	1.910818951
30.16095709	11.52282292	14.24406974	24.75273242	0.83404678	41.00646055	35.59187456	1.804875838
30.16815709	13.45572292	16.09296974	27.30393242	0.855178013	45.95066975	40.03099197	1.973241059
30.39281638	14.13348573	17.32478477	30.14986763	0.874568535	51.02392624	44.97705263	2.015639995
30.20432948	13.09372351	14.38165461	35.92737448	0.881789364	44.00369853	38.20884749	1.93163183
30.18975709	10.03642292	12.49416974	26.75173242	0.832197679	39.06160342	34.07505504	1.66219554
30.41441638	13.79978573	16.95858477	28.46896763	0.866058614	49.47222861	43.49094831	1.993775388
30.22592948	13.22342351	13.77535461	30.95687448	0.859989925	42.74747131	36.9892763	1.919413057
30.23312948	11.95562351	15.50725461	32.52967448	0.871503703	43.80047092	37.9842195	1.938765339
30.21855709	13.58542292	15.14756974	34.68763242	0.880316719	45.3586984	39.52832216	1.943473651
30.24752948	11.36252351	17.10705461	25.90237448	0.851353702	44.21046589	38.42980995	1.926900091
30.25472948	13.32672351	13.47815461	25.70427448	0.838763232	42.01978317	36.32275507	1.89902393
30.45761638	13.12978573	17.84708477	23.93076763	0.851244813	49.14343873	43.24072548	1.96758617
30.24735709	11.75812292	15.93686974	32.44853242	0.872187514	43.94672831	38.27300487	1.891255652
30.25455709	13.74152292	13.63476974	31.79423242	0.862994396	43.02687215	37.26698494	1.919977126
30.35481614	9.594376605	15.48660943	30.60542158	0.860546833	41.56489534	36.10076028	1.821392321
30.36201614	9.997776605	12.23890943	34.85552158	0.864443063	40.1880581	35.13167822	1.685472889
30.36921614	10.68457661	13.72170943	35.32972158	0.873613173	41.73531209	36.43402724	1.767108501
30.37641614	9.678476605	13.46350943	32.86252158	0.861286393	40.55406928	35.40581967	1.716096362
30.31232948	12.45502351	12.85685461	30.24247448	0.852367467	41.63576233	36.25647873	1.793108284
30.51521638	13.05058573	17.42088477	24.95126763	0.853515254	48.42198706	42.54791444	1.958039226
30.30495709	11.88292292	15.70576974	28.24643242	0.855038866	43.31685931	37.56953067	1.915790906
30.33392948	11.41052351	16.64175461	26.32857448	0.851493178	43.87387652	38.12370531	1.916738436
30.41241614	9.560776605	13.77570943	35.31172158	0.872541278	40.96131529	35.73681851	1.741512282
30.32655709	13.29252292	13.45466974	32.71273242	0.865385759	42.7513478	37.14157696	1.869937956
30.35552948	12.86562351	17.12205461	33.24397448	0.883095994	48.27874699	42.40927654	1.956505155
30.36272948	12.45742351	14.65475461	27.14497448	0.848197723	42.62590017	36.83287598	1.931022873
30.34825709	10.40622292	13.93486974	26.17543242	0.837270847	40.28803573	35.06107154	1.742334758
30.35545709	11.21062292	16.51916974	26.93783242	0.852502466	43.30910502	37.66148831	1.882553339
30.38442948	13.57642351	12.57775461	33.77827448	0.867137951	42.84214801	37.27451113	1.855893194
30.36985709	11.58522292	13.16956974	26.34353242	0.836643051	40.67132911	35.46318713	1.73606064
30.37705709	10.86002292	13.74886974	24.48253242	0.830671038	40.29152416	35.0483534	1.747736992
30.40602948	11.70342351	13.78735461	29.01787448	0.850746673	41.64732858	36.20012188	1.81574949
30.41322948	13.64842351	15.19205461	27.56517448	0.854443949	45.07293716	39.07860453	1.9981262
30.39865709	13.98162292	16.04796974	33.15693242	0.879518775	48.04070958	42.11958127	1.973724575
30.42762948	13.52122351	14.12655461	24.58167448	0.83839669	42.88457671	37.01412327	1.956832822
30.43482948	12.23652351	16.27855461	33.40607448	0.879535728	45.79098457	40.01566918	1.925119896
30.44202948	10.12112351	16.48565461	31.62917448	0.870422876	43.02744941	37.46438316	1.854369638
30.42745709	13.28282292	17.34766974	24.41653242	0.850130137	47.88606426	42.01147197	1.95821245
30.45642948	13.15382351	13.61325461	26.98887448	0.844815963	42.29960289	36.56829043	1.910452139
30.53491614	10.40117661	15.49560943	35.14972158	0.880729478	42.92931798	37.30017615	1.876394999
30.47082948	13.82372351	13.94045461	28.45357448	0.853119789	43.40940657	37.47400123	1.978483621
30.47802948	12.56072351	17.08295461	30.78877448	0.873319734	47.4407797	41.59339272	1.94914394
30.48522948	12.55832351	13.81435461	35.50117448	0.878112945	43.17152251	37.53660079	1.878321643
30.47065709	12.88662292	14.58026974	31.31403242	0.864660066	43.3799721	37.62649233	1.917841297
30.47785709	13.46292292	15.13846974	33.96733242	0.878353368	45.41647029	39.57189688	1.948206078
30.48505709	11.56122292	14.73026974	25.94733242	0.842181847	41.78178071	36.17865902	1.867721554
30.51402948	12.96172351	17.68925461	33.11797448	0.885810894	49.97577451	43.95661957	2.006400366
30.59251614	10.02897661	13.32850943	31.67392158	0.857303255	40.67790297	35.52135715	1.718861788
30.50665709	14.08002292	15.82586974	33.52313242	0.880622957	47.94220159	42.01048196	1.977255039
30.51385709	10.32462292	14.40616974	26.61363242	0.841572054	40.66393152	35.30931987	1.784884238
30.52105709	11.00172292	14.46916974	31.42803242	0.862009241	41.83564724	36.37922154	1.818822516
30.55002948	13.70842351	12.00145461	33.79627448	0.865688558	42.67086035	37.14995939	1.840314433
30.53545709	13.15802292	14.98246974	33.43303242	0.875366268	44.68396532	38.85578891	1.942740371
30.56442948	14.23912351	13.58625461	25.51217448	0.841544401	43.27396735	37.34479998	1.976404278
30.64301614	12.68717661	13.65860943	29.81902158	0.85555715	42.45906094	36.7785553	1.893516404
30.55715709	13.66702292	15.20456974	32.13043242	0.872112616	45.71166682	39.84170469	1.956669047
30.65741614	10.60767661	17.64460943	33.77502158	0.885060691	46.04138105	40.2004118	1.947004683
30.59332948	12.31822351	14.36065461	30.41657448	0.860443629	42.83698355	37.10743705	1.909863482
30.60052948	12.54632351	15.31815461	30.83677448	0.866502019	44.46308549	38.52692514	1.978735291
30.60772948	9.878523515	17.47915461	30.08647448	0.868803602	44.06090388	38.39783385	1.887704487
30.68621614	14.01017661	15.66060943	24.15222158	0.844907458	46.55425898	40.44800451	2.035433764
30.62212948	11.08872351	16.36565461	35.84327448	0.888897239	44.81484869	39.11447374	1.900139558
30.70061614	13.71007661	16.84320943	33.88902158	0.886836911	50.04780021	44.00017778	2.015889605
30.63652948	10.80062351	16.77385461	33.98237448	0.88283393	44.70795179	39.01312712	1.898289445
30.64372948	13.52362351	13.40315461	27.74527448	0.84827698	42.69247779	36.88837554	1.934715588
30.72221614	9.889776605	15.18940943	31.24172158	0.863798099	41.83129708	36.26603295	1.855102269
30.72941614	11.51057661	12.15490943	31.54192158	0.854436803	40.96348441	35.7968918	1.722210746
30.66532948	13.77092351	14.33365461	30.21247448	0.862294874	44.40996983	38.47361252	1.978800948
30.74381614	13.32347661	12.53610943	29.62092158	0.85147712	42.24958783	36.66954324	1.860029128
30.67972948	13.46112351	13.93445461	25.26607448	0.841140075	42.96979136	37.10508337	1.954917653
30.68692948	12.58952351	14.59475461	34.00037448	0.876360419	43.95062547	38.1278634	1.940935574
30.69412948	13.84292351	14.30365461	24.50367448	0.84062068	43.82685002	37.86473532	1.98738681
30.77261614	10.64127661	13.61060943	35.29972158	0.874682625	41.82698474	36.52087768	1.768715917
30.70852948	14.17672351	15.04195461	28.77777448	0.860682401	46.27354872	40.27692636	1.998889451
30.69395709	12.82182292	15.69976974	28.93083242	0.860902178	45.15447418	39.23284108	1.973892836
30.79421614	13.60197661	12.58110943	29.44082158	0.85167183	42.53964763	36.88830167	1.883796434
30.80141614	10.08427661	12.92930943	35.68392158	0.87274545	41.06954628	35.93517946	1.711468731
30.73732948	10.94472351	17.76735461	27.78127448	0.862927269	45.93554566	40.12545323	1.936712329
30.81581614	9.940176605	13.28650943	35.63592158	0.873963009	41.16379196	35.98576452	1.726022383
