A	B	C	D	MeanMass	MeanLoad	ReliableLoad	SDLoad
35.483	12.28985	16.43683	35.3945	0.909155033	51.90162921	45.40722429	2.164818239
35.4845	11.60508	17.74834	29.3933	0.890293323	51.7988683	45.13956987	2.219783167
35.4859	12.47039	14.28094	28.0496	0.871102947	48.87681695	42.99232408	1.961512667
35.4874	11.58413	14.22884	30.0541	0.87744934	48.23867207	42.3814178	1.952433065
35.4888	10.95272	12.37896	33.4355	0.882287414	44.88442701	39.05111263	1.944453041
35.4903	12.77662	14.38634	28.0619	0.872196788	49.29522764	43.35686742	1.979468586
35.4917	9.86796	17.13211	27.3987	0.877131041	49.12506709	43.08455157	2.013520615
35.4932	12.58959	15.76551	34.7436	0.904097929	51.29804887	44.94886722	2.116410111
35.4946	10.10237	12.75145	33.502	0.883152156	43.94023999	38.08946653	1.950272777
35.4961	11.65744	13.12214	34.4581	0.890945908	47.6458855	41.79111682	1.951604529
35.4975	11.60757	16.24819	28.6944	0.881055462	50.12746978	44.02267497	2.034947207
35.499	12.13723	13.88868	26.6874	0.863674786	47.89362236	42.05827485	1.945130753
35.5004	13.40254	16.46139	24.1834	0.867866388	51.31694304	44.80330162	2.171230461
35.5019	9.78018	13.69585	33.0885	0.885194776	45.04203469	39.17355066	1.956176341
35.5033	9.83953	17.17103	34.7805	0.906987996	50.3016915	44.16568842	2.045350047
35.5048	9.67645	13.42157	34.2514	0.88857992	44.51225988	38.68563105	1.942224505
35.5062	10.89437	15.79545	31.8396	0.891609945	50.11203481	44.02166552	2.030138664
35.5077	14.35563	13.08441	25.0509	0.858692288	49.06714493	43.01077901	2.018804126
35.5091	12.6245	15.88468	28.7584	0.881051156	50.4952678	44.32650008	2.056271675
35.5105	9.47645	12.53286	29.5188	0.865429035	42.59656552	36.87288548	1.90790798
35.512	13.45091	13.87132	30.032	0.879013454	49.83607099	43.82886257	2.002418164
35.5134	13.811	13.82341	25.1567	0.86077752	49.27955378	43.23956304	2.013345689
35.5149	11.76617	17.25847	25.9922	0.875321574	50.79665661	44.38802124	2.136228171
35.5163	10.8046	16.49492	36.1045	0.910598677	50.8659474	44.63412695	2.077289413
35.5178	11.53276	16.77818	28.9786	0.884588395	50.56061491	44.3119664	2.08289881
35.5192	13.19456	17.59024	32.2838	0.903814563	53.74841592	46.59310972	2.385120358
35.5207	14.0893	14.80374	33.9696	0.899424532	51.51323103	45.20461599	2.102887808
35.5221	9.49341	13.72699	27.1144	0.861229406	43.98638867	38.17327605	1.93771907
35.5236	13.76612	11.95017	29.616	0.870074035	47.9793239	42.08779646	1.963857541
35.525	12.46191	17.82978	33.9954	0.910537317	53.98348841	46.90777258	2.358590033
35.5265	11.82203	12.9341	29.1632	0.869159259	46.81084124	40.95120272	1.953227824
35.5279	11.64946	16.06674	35.947	0.909515065	51.29320896	44.9587396	2.111505981
35.5294	10.04302	13.39283	31.0299	0.875894036	44.77734127	38.94021578	1.945723418
35.5308	11.40358	15.16545	31.6673	0.88842183	49.73026008	43.70837303	2.007311078
35.5323	13.05741	14.79416	31.244	0.886988168	50.2680815	44.19537294	2.02425171
35.5337	10.30536	13.66651	31.8273	0.880544524	45.75048631	39.87763377	1.957632526
35.5352	10.07245	13.33474	33.0627	0.883984942	44.87778667	39.01969337	1.952712739
35.5366	10.03604	15.42176	26.9471	0.868664722	47.58753907	41.66843063	1.973051278
35.538	12.79158	16.45899	24.4959	0.868022353	50.70912109	44.36749354	2.113892062
35.5395	11.1612	15.32116	32.1804	0.891114007	49.84494726	43.78857894	2.018804924
35.5409	13.82198	12.96883	26.1423	0.86131018	48.84164081	42.91428487	1.975800466
35.5424	14.23693	15.13431	27.0689	0.874922022	51.36830869	44.9342509	2.144702375
35.5438	13.5756	12.13043	32.5065	0.882528206	48.58161963	42.6786376	1.967675766
35.5453	11.5971	17.76331	30.1895	0.893727068	51.99760027	45.26193641	2.245238503
35.5467	12.3083	15.54992	25.4139	0.866254144	49.53249193	43.52367094	2.00295569
35.5482	11.68687	15.89007	26.4303	0.870572668	49.40278133	43.44054617	1.987426961
35.5496	11.77016	12.31428	27.5463	0.860443059	45.3007673	39.43692033	1.954630647
35.5511	13.63096	12.03461	23.8905	0.848238869	46.53538512	40.68566529	1.949921565
35.5525	10.24202	13.57368	27.5451	0.863238312	44.92358578	39.07563269	1.949332647
35.554	9.854	15.06844	25.7621	0.8620722	46.43727439	40.55938224	1.959312409
35.5554	13.73719	12.50711	24.9881	0.854770576	47.80984723	41.94388825	1.95533466
35.5569	12.37812	14.68636	25.9048	0.864767326	48.98550141	43.02428249	1.987088213
35.5583	14.37358	16.42366	24.5205	0.8708658	52.75191822	46.09600364	2.218655214
35.5598	12.25244	12.82152	30.5119	0.874917288	47.48043992	41.62561002	1.951624938
35.5612	11.12828	16.04518	29.6665	0.884220186	50.08151967	44.01017756	2.023796224
35.5627	11.82652	14.31447	29.7416	0.8770988	48.59776308	42.72525731	1.957516935
35.5641	11.01207	16.05356	28.8482	0.880713208	49.82448271	43.78681609	2.012570974
35.5655	14.00003	13.87072	35.0475	0.899467282	50.91311463	44.82256824	2.030197702
35.567	11.46842	15.75952	31.0902	0.889073513	50.3488035	44.25140165	2.03248287
35.5684	10.72081	14.6666	26.9385	0.866224274	47.25457685	41.38107236	1.957849847
35.5699	11.46443	17.67587	24.7039	0.871468172	51.04738471	44.57484011	2.157531416
35.5713	10.98714	16.73806	33.0455	0.900139919	50.96936291	44.71030098	2.08636998
35.5728	12.30531	12.8796	32.445	0.883050695	47.95480244	42.11296976	1.947292496
35.5742	12.83297	12.26098	26.3454	0.857270078	46.69539338	40.86108745	1.944783557
35.5757	14.39253	13.11496	26.509	0.865031997	49.68069241	43.58279057	2.032649534
35.5771	12.06292	12.85685	32.4351	0.882511595	47.56817063	41.73126093	1.945651487
35.5786	14.16561	15.01574	24.3261	0.863596381	50.78494636	44.42790626	2.11902962
35.58	13.81948	15.73257	25.9541	0.872443287	51.30584536	44.86729379	2.146200318
35.5815	11.35371	15.49243	30.1796	0.884008907	49.83373145	43.80514507	2.009544202
35.5829	11.03252	15.74096	28.7645	0.879147999	49.57576653	43.57042752	2.00179502
35.5844	13.77609	12.94129	27.8638	0.867845553	49.21195899	43.27049154	1.980504339
35.5858	10.0126	13.25449	30.0258	0.871418511	44.43854991	38.62775702	1.936945821
35.5873	9.79315	15.52836	33.9548	0.896612187	48.47475447	42.51742513	1.985791676
35.5887	11.09237	12.03042	25.5	0.850288595	43.46573681	37.61696165	1.949606672
35.5902	13.3781	11.94419	25.1124	0.852317344	46.62698222	40.79898641	1.942680167
35.5916	14.1292	13.68387	24.6436	0.859355052	49.42389943	43.30676177	2.039061528
35.593	13.49031	12.68857	25.0804	0.855478717	47.88499969	42.02756711	1.952492504
35.5945	12.3467	16.28352	32.0229	0.895807585	51.23309518	44.85130608	2.127279346
35.5959	14.09728	17.58365	29.7957	0.895954976	54.51376456	47.22207119	2.430583097
35.5974	10.20661	16.80932	27.7727	0.878067991	49.36108345	43.30978671	2.017114383
35.5988	12.68834	14.49114	26.6776	0.867639304	49.19663683	43.23894405	1.985912821
35.6003	14.14067	13.01135	30.1575	0.877541184	49.86831521	43.8950538	1.991102409
35.6017	13.89729	13.55392	33.2756	0.891276978	50.45451096	44.48713511	1.98914054
35.6032	13.6145	16.82429	25.3942	0.875033984	52.14630045	45.45872953	2.229207401
35.6046	13.1791	17.67168	25.0484	0.87640621	52.8181958	45.94075795	2.292496864
35.6061	13.05042	15.47446	31.0963	0.889642271	50.84694294	44.59640262	2.083529415
35.6075	13.55515	17.55191	25.1899	0.877029909	53.03373864	46.13879464	2.298332293
35.609	10.26945	13.46409	32.536	0.88288823	45.51523032	39.64201447	1.957753633
35.6104	12.07439	12.84787	33.5118	0.886855349	47.80831505	41.97172669	1.945544375
35.6119	11.13426	16.05236	31.0385	0.890200727	50.45826439	44.33900807	2.039767749
35.6133	12.36416	13.29581	31.3006	0.880363	48.42500884	42.56727211	1.952593885
35.6148	12.73672	13.74077	25.5898	0.86024883	48.29640876	42.42680284	1.956550313
35.6162	11.36768	15.61879	32.6517	0.895016115	50.42925451	44.3077978	2.040501218
35.6177	14.38555	15.10437	26.21	0.872092593	51.47689688	45.0109303	2.155338723
35.6191	9.45102	17.716	26.5607	0.876393569	49.30608357	43.22633485	2.026598447
35.6205	10.05798	14.69655	28.4987	0.872347873	47.04562079	41.09894341	1.982240997
35.622	12.031	15.50381	30.1661	0.88455303	50.10962408	44.0289428	2.026909303
35.6234	12.426	16.72249	29.1312	0.886398242	51.23513108	44.77146185	2.154572932
35.6249	12.89183	15.13551	30.5205	0.885757421	50.38875918	44.25801028	2.043598637
35.6263	9.69241	16.04877	34.5725	0.901532476	49.01781559	43.0474981	1.990121093
35.6278	11.53475	14.56839	32.3773	0.889031894	49.27677278	43.31434801	1.987490165
35.6292	11.76318	17.67288	28.6304	0.887871118	51.83399204	45.15501328	2.226343325
35.6307	12.09534	12.16876	29.8117	0.869368893	46.02405587	40.1729182	1.950394182
35.6321	12.05294	14.32765	32.0291	0.886999017	49.31014211	43.39645872	1.971242915
35.6336	14.0913	14.02343	28.4446	0.876037947	50.6396726	44.42333125	2.072129674
35.635	13.12573	15.44752	26.3626	0.871616455	50.45413261	44.20969146	2.081496346
35.6365	10.06896	15.37625	33.4774	0.894942214	48.79651098	42.78910622	2.002483608
35.6379	11.65295	12.59515	25.7424	0.854556467	45.3769245	39.53761647	1.946450935
35.6394	9.44254	17.61958	24.806	0.868705773	48.95336672	42.90168773	2.017241803
35.6408	9.66148	16.37275	26.8732	0.871797096	48.13456344	42.19199477	1.980871416
35.6423	12.7028	12.5676	32.7908	0.884149726	48.17214577	42.32380895	1.949460558
35.6437	14.03195	12.17654	35.6984	0.896129719	49.65133609	43.71106455	1.980105698
35.6452	9.7358	15.7703	24.1587	0.858093143	46.85290329	40.97818184	1.9582555
35.6466	12.98409	11.89807	28.4692	0.86440927	46.73314056	40.88346247	1.949907651
35.648	9.78218	15.67209	26.5299	0.867920183	47.531979	41.61655898	1.971821793
35.6495	14.0115	12.99818	31.9479	0.884465762	50.07129033	44.12822575	1.98103672
35.6509	9.54328	17.78008	32.2986	0.899767519	50.5006367	44.25638543	2.081433053
35.6524	13.2958	17.8729	30.219	0.897495311	54.08589535	46.74807029	2.445960446
35.6538	10.00611	14.86003	26.7157	0.865889129	46.79960639	40.89503667	1.968205003
35.6553	12.63996	14.41089	28.7719	0.875498744	49.42582138	43.46998389	1.985294386
35.6567	11.83749	15.39302	28.8679	0.878718557	49.659846	43.63947227	2.006806633
35.6582	10.9238	13.99648	25.7596	0.859358932	46.43686382	40.62043632	1.938824033
35.6596	11.5961	13.01375	35.4413	0.895023845	47.69896131	41.82437352	1.958210948
35.6611	9.46947	14.79356	28.4348	0.871683591	46.29612134	40.37867673	1.972496663
35.6625	10.47194	16.46917	32.867	0.898358211	50.44203166	44.30478165	2.045765691
35.664	12.12277	16.38892	33.8047	0.903477643	51.61616653	45.19204817	2.141389208
35.6654	13.26289	14.47617	35.712	0.904640507	51.11426576	44.92547191	2.062947106
35.6669	9.60413	16.20627	30.9081	0.887036305	48.45226742	42.50008761	1.984075148
35.6683	14.12471	13.00896	24.0172	0.854427606	48.54918301	42.52535807	2.007957048
35.6698	13.27536	12.12564	34.0988	0.888476902	48.41602413	42.55420871	1.953953461
35.6712	11.51281	12.69755	25.2539	0.852933726	45.28759113	39.45018447	1.945817142
35.6727	10.13678	16.36257	31.1123	0.890063176	49.58571671	43.54271144	2.014350537
35.6741	10.91083	12.96824	24.8786	0.851676467	44.72099356	38.88611654	1.944973924
35.6755	12.34969	13.44493	34.5615	0.894221523	49.17132885	43.27632979	1.965014756
35.677	13.22947	16.2937	31.9331	0.897094003	51.9971266	45.39819828	2.199659642
35.6784	10.95472	13.43595	30.0578	0.874109874	46.41959145	40.56355088	1.952028495
35.6799	13.6559	15.9817	34.148	0.905631383	52.47670071	45.83953317	2.21240615
35.6813	11.76567	15.717	26.4807	0.870686709	49.40573609	43.44247576	1.987768689
35.6828	13.58208	12.9329	31.6328	0.88236342	49.5465263	43.63600039	1.970190412
35.6842	11.21307	15.0331	25.3437	0.862318728	47.95567232	42.08443408	1.957094422
35.6857	13.55365	16.86382	31.7596	0.899556355	53.01388181	46.10472788	2.303068974
35.6871	13.61999	14.78757	32.6419	0.893889057	50.90567513	44.72355159	2.060723648
35.6886	13.3382	14.8804	24.6239	0.863083934	49.89158632	43.6988397	2.064264706
35.69	11.7123	12.2011	35.5225	0.891919672	46.52298713	40.67469249	1.949446494
35.6915	13.18109	17.31955	26.9643	0.882648914	52.61371752	45.73361483	2.293385152
35.6929	13.70976	17.63156	35.9076	0.919857404	56.099051	49.04708164	2.350674483
35.6944	11.67191	17.69324	27.0418	0.881975133	51.59831316	44.97949922	2.206288235
35.6958	10.01808	12.43765	27.6312	0.85902622	42.80655201	36.98350171	1.941031655
35.6973	10.70186	13.48805	25.6058	0.856575022	45.39261373	39.57710214	1.938518729
35.6987	10.80759	15.77389	34.6082	0.902948556	50.38820567	44.2678246	2.04014267
35.7002	9.96372	13.42816	27.9143	0.864298556	44.48550355	38.65246189	1.94436213
35.7016	10.7243	12.64306	25.7043	0.85343538	44.02861763	38.18105306	1.949203138
35.703	13.8135	15.69065	30.7555	0.89093741	51.61941761	45.19572255	2.141248105
35.7045	12.60804	12.10348	28.6821	0.865774287	46.64029511	40.77899445	1.953781869
35.7059	13.71026	16.61709	31.3031	0.897114292	52.88358474	46.05316405	2.276824357
35.7074	9.58069	15.05826	32.2506	0.887847422	47.36765311	41.43128705	1.978803859
35.7088	11.7532	12.71372	28.1062	0.864848677	46.33692421	40.4591936	1.959258563
35.7103	13.72173	17.18002	35.0389	0.914636333	54.75810982	47.76763765	2.330175261
35.7117	11.14723	12.8808	28.6156	0.86666984	45.65716713	39.78131078	1.958633805
35.7132	13.33521	13.00836	25.2613	0.857600171	48.26802788	42.39378076	1.958097391
35.7146	14.32371	14.54204	27.7986	0.876526369	51.24778346	44.84003261	2.135933327
35.7161	9.92781	17.21954	24.1169	0.865112777	48.95334959	42.91359455	2.013267122
35.7175	13.29979	17.84595	29.3244	0.894244687	54.02205175	46.72242368	2.433228016
35.719	9.48443	15.94517	25.9984	0.866485097	47.32358317	41.42556404	1.966021455
35.7204	10.93776	14.51569	30.6706	0.881564843	48.36295351	42.42577578	1.979074421
35.7219	13.07935	12.86284	27.7863	0.866272694	48.33287876	42.45796292	1.9583203
35.7233	11.67789	12.44902	24.9401	0.851234576	45.13739309	39.29044415	1.948997926
35.7248	14.10327	12.37357	29.6554	0.873465873	49.22132927	43.27323098	1.982714635
35.7262	12.81352	17.45849	31.3117	0.899560867	52.99022617	45.90651537	2.361255042
35.7277	13.08783	14.53246	30.7198	0.884756625	50.17651398	44.10249625	2.024688104
35.7291	10.97716	17.62916	28.8162	0.887602426	51.09011571	44.66081244	2.143117524
35.7305	10.49288	15.54393	32.3539	0.892790733	49.65477808	43.58036894	2.024818576
35.732	13.00853	15.1403	33.5315	0.89823881	50.96591326	44.74518242	2.073592848
35.7334	12.87387	16.21286	29.8314	0.888112965	51.31844644	44.87064143	2.149284818
35.7349	11.84896	14.10128	27.7198	0.869091009	48.15326279	42.28791698	1.955130261
35.7363	13.96162	14.57318	25.5529	0.866658842	50.31405769	44.06641198	2.082564543
35.7378	9.99764	12.08552	29.7379	0.865973078	42.84896553	37.03334173	1.938556134
35.7392	11.38214	15.89546	31.3449	0.891433443	50.5850768	44.44919268	2.045310392
35.7407	13.73569	15.09179	24.0615	0.86281773	50.46067106	44.13680202	2.107972515
35.7421	12.11928	13.26886	24.2154	0.852241712	46.82121434	40.96067057	1.953529573
35.7436	13.79105	17.59443	29.3946	0.894571576	54.16009988	46.86991864	2.430079053
35.745	12.032	13.0934	32.221	0.883292628	48.0276081	42.16678064	1.953624137
35.7465	12.55518	13.95815	32.1324	0.886917244	49.4654347	43.55102756	1.971484168
35.7479	13.74068	15.49063	32.9938	0.898961654	51.74638718	45.3236186	2.140939279
35.7494	12.83198	12.8311	34.9257	0.893927921	49.08927182	43.22842806	1.953629568
35.7508	12.75916	14.82231	28.8408	0.878151186	49.92552931	43.87440535	2.017056789
35.7523	9.79964	13.29342	26.6395	0.858684871	43.83226965	38.02173818	1.936858681
35.7537	9.69989	14.8235	33.6792	0.892867946	47.41831617	41.48496928	1.977797464
35.7552	10.02806	14.74086	28.6316	0.873613835	47.28612254	41.33170891	1.984819767
35.7566	10.19863	15.83857	32.3047	0.893622172	49.67207545	43.5974248	2.02489908
35.758	13.18459	12.61012	30.1058	0.874571613	48.4915918	42.6237821	1.955951568
35.7595	11.21157	13.33653	27.5894	0.864852739	46.4302109	40.57368506	1.952190252
35.7609	13.19855	15.58465	24.8491	0.867191254	50.56743307	44.2319598	2.111840624
35.7624	13.83095	12.22086	31.4889	0.880090182	49.11554193	43.18484758	1.976913277
35.7638	9.84552	12.48735	27.2301	0.85766547	42.67116081	36.86670935	1.934831992
35.7653	11.11781	15.56669	31.1259	0.888980722	50.14708383	44.07259205	2.024846121
35.7667	13.42548	15.25828	28.1321	0.878588697	50.74800678	44.4674506	2.093534782
35.7682	9.92382	15.43554	25.1505	0.861828344	47.06826574	41.19435358	1.957985738
35.7696	12.39408	16.31766	26.2506	0.874062392	50.48751951	44.2712619	2.072101762
35.7711	13.28234	12.65982	31.2342	0.879581872	48.86986748	42.98898247	1.960310036
35.7725	13.57061	12.45382	25.6157	0.857546935	48.01070362	42.14018339	1.956855081
35.774	10.86445	15.55351	32.568	0.894424314	50.10259717	44.00524296	2.032466992
35.7754	12.97312	14.38454	28.8531	0.876817586	49.78349138	43.76560624	2.005977097
35.7769	14.1287	12.10228	31.276	0.879523074	49.35109071	43.37418507	1.992317159
35.7783	13.28783	14.62109	32.0549	0.890765684	50.52964174	44.4121478	2.039180282
35.7798	13.33072	14.97981	29.2297	0.881447182	50.49606154	44.29974302	2.065455345
35.7812	11.5163	16.9255	35.2739	0.91100938	52.10148034	45.58210353	2.173142268
35.7827	13.50528	15.62478	27.6829	0.878780335	51.155237	44.76033606	2.131649992
35.7841	13.47735	15.91523	30.0713	0.889249026	51.67638965	45.16340023	2.171013123
35.7855	9.58717	15.68766	29.0783	0.877834459	47.65992423	41.72692724	1.977680827
35.787	12.97511	17.59383	33.8281	0.910632139	54.16588132	47.05060549	2.371776798
35.7884	9.90587	12.6185	24.2252	0.846699916	42.60589623	36.81937654	1.928854689
35.7899	11.30434	16.56679	32.1275	0.897490494	51.13650186	44.85003063	2.095506481
35.7913	14.09928	14.72948	34.5196	0.902459106	51.74122482	45.36634262	2.124977029
35.7928	10.60161	11.93221	35.1669	0.888379461	44.42374529	38.58125373	1.947512121
35.7942	12.93123	16.00266	30.1255	0.888749983	51.25633664	44.83704081	2.139781684
35.7957	12.42201	14.21027	35.2038	0.901285599	50.43900665	44.36557365	2.024493191
35.7971	9.53979	13.74675	24.8958	0.853820355	43.96806693	38.14924771	1.939621285
35.7986	12.7038	15.53196	29.2432	0.882834978	50.50870407	44.32168231	2.062356401
35.8	10.16372	14.20249	31.6205	0.883139767	46.94350305	41.00762296	1.978641872
35.8015	12.75417	14.20009	25.6735	0.863440737	48.93812788	42.98364996	1.984841196
35.8029	11.8714	12.16097	31.767	0.877419582	46.19138949	40.34900074	1.947477854
35.8044	10.30187	14.64924	30.1685	0.879710635	47.75883209	41.80117185	1.985901975
35.8058	13.46388	15.97092	26.0033	0.874034232	51.29338984	44.8304054	2.154344674
35.8073	10.14626	15.31277	36.0996	0.906624911	49.26371661	43.20007169	2.021230471
35.8087	11.6335	12.64126	29.5742	0.87040555	46.34903499	40.48718136	1.953966197
35.8102	13.82696	14.41149	33.5008	0.896507182	51.0536741	44.87886914	2.058284106
35.8116	10.5657	14.04439	34.0163	0.892278256	47.50286591	41.60328245	1.9665429
35.8131	9.71285	15.64634	24.2412	0.85860779	46.87465826	40.99679726	1.959302025
35.8145	10.75772	15.85175	35.728	0.908196916	50.61477517	44.46633944	2.04949429
35.8159	9.51186	16.76141	28.1997	0.878781413	48.53420785	42.57835211	1.985300472
35.8174	12.31728	16.66919	32.7378	0.901318418	51.82897333	45.26022835	2.189598452
35.8188	9.92432	16.6105	28.9208	0.881625915	49.0091228	43.01169281	1.99915866
35.8203	11.69784	12.73588	35.488	0.894762354	47.61051568	41.72915176	1.960469672
35.8217	10.91332	12.89338	31.863	0.879394973	45.88767355	40.01283576	1.95829428
35.8232	12.70031	15.86971	34.1677	0.903846551	51.57477968	45.1442526	2.143525462
35.8246	11.71679	14.97921	26.3011	0.86742513	48.79215167	42.86617035	1.975342258
35.8261	9.7757	17.34111	27.9204	0.881326738	49.52112556	43.43380501	2.029122411
35.8275	13.17262	14.34322	28.0718	0.874204725	49.82753765	43.78154829	2.01534524
35.829	9.657	12.6706	34.7067	0.888589457	43.86910943	38.06435801	1.93493198
35.8304	12.59258	16.63685	35.0573	0.910585427	52.4241219	45.76534768	2.219608426
35.8319	9.62159	17.8717	35.5508	0.914243831	51.21034682	44.88911875	2.107092183
35.8333	10.17469	17.49741	24.1846	0.867502838	49.62975733	43.48906732	2.046912368
35.8348	10.6071	17.74115	34.6402	0.911178092	52.09977633	45.56600175	2.177941565
35.8362	9.45002	15.85534	34.1923	0.899158813	48.46174319	42.55801837	1.967923368
35.8377	10.63802	17.82679	28.2354	0.886139156	51.01853249	44.62132122	2.132420109
35.8391	13.04444	13.70244	36.0024	0.902729299	50.49030382	44.45331374	2.01234546
35.8406	14.30625	15.44273	27.7764	0.880404415	52.0120154	45.45931773	2.184249304
35.842	12.9023	15.80623	27.6743	0.878507692	50.70740045	44.46439999	2.081016112
35.8434	12.43598	16.35599	33.5684	0.903388287	51.78769243	45.2900949	2.165882451
35.8449	10.00911	16.07632	31.164	0.889525603	49.29138726	43.2707598	2.006891209
35.8463	9.64702	15.69365	28.7695	0.877075556	47.82669913	41.88707352	1.979890385
35.8478	13.59904	15.17803	28.7252	0.88110739	50.85483103	44.55238034	2.100833006
35.8492	10.10387	13.84736	32.4917	0.885286602	46.36078959	40.44547701	1.971785983
35.8507	9.49141	16.95065	29.7071	0.885689484	48.97496226	42.98759111	1.99580569
35.8521	11.43351	12.30769	35.4044	0.892216243	46.41302241	40.54796803	1.955033119
35.8536	11.88836	17.40818	34.9491	0.912714533	53.14237354	46.3306237	2.270600691
35.855	12.39009	13.00716	34.4064	0.892522061	48.87148654	42.99180399	1.959909215
35.8565	11.6365	17.19559	29.0033	0.888029176	51.21595358	44.72463329	2.163790025
35.8579	11.03651	16.453	30.3986	0.889962014	50.55811847	44.38404584	2.058039995
35.8594	14.29827	12.64904	34.5996	0.894924874	50.48571537	44.47750238	2.002753023
35.8608	10.46545	14.56779	25.0792	0.859150875	46.61905932	40.77650645	1.947532559
35.8623	14.06287	16.58415	24.16	0.870817619	52.60053873	45.90429857	2.232097176
35.8637	13.21451	14.73547	24.0529	0.860895709	49.70016178	43.49641418	2.067931728
35.8652	13.97509	16.5614	26.2654	0.879091913	52.70726944	45.98963812	2.239227612
35.8666	9.98118	13.81323	34.8174	0.894225128	46.30792644	40.42701772	1.960317941
35.8681	10.78016	16.39851	25.5123	0.869201359	49.20996949	43.22880182	1.99373785
35.8695	13.98457	12.01964	31.6181	0.880762361	49.24124235	43.2684601	1.990942684
35.8709	10.70684	16.62248	32.9015	0.900167936	50.84438863	44.6422168	2.067406463
35.8724	11.86392	17.35728	24.9389	0.87301288	51.12449695	44.5865703	2.179325598
35.8738	10.59812	11.9903	28.4668	0.862112741	43.39646556	37.51660079	1.959969953
35.8753	13.08733	13.14909	32.728	0.887641664	49.60654717	43.67762814	1.9763215
35.8767	10.18566	13.54554	25.4102	0.856161177	44.84735069	39.03151814	1.938625719
35.8782	11.65844	12.98979	32.7551	0.885077916	47.6339338	41.74917842	1.96160017
35.8796	11.49436	16.27514	28.8777	0.883386491	50.33505271	44.18723781	2.049287348
35.8811	11.30583	16.02721	24.2597	0.863293857	48.89764021	42.95615954	1.980508745
35.8825	11.94871	15.28163	33.9597	0.900734792	50.93529687	44.70513495	2.076736565
35.884	9.49441	17.72139	33.2719	0.904474327	50.5973591	44.34390105	2.084502005
35.8854	13.28084	16.02003	30.8749	0.892832117	51.78154721	45.23020777	2.183796559
35.8869	12.7023	16.22364	28.7498	0.884263741	51.08453945	44.72854053	2.118682554
35.8883	13.38857	12.64725	32.931	0.887151944	49.45947473	43.54269147	1.972276214
35.8898	9.98217	12.64365	32.2284	0.879199716	44.1191579	38.23496677	1.961412084
35.8912	12.56864	14.984	35.0709	0.904447107	51.17060366	44.8995472	2.090368184
35.8927	13.89828	17.54412	33.1218	0.909436019	55.35990235	48.11247539	2.415827516
35.8941	11.04499	17.50101	25.7769	0.875904363	50.65051427	44.29199462	2.119522804
35.8956	12.09933	15.69245	25.5997	0.868607762	49.63853827	43.63362567	2.001652887
35.897	10.54475	16.77998	25.532	0.870873002	49.44004584	43.39750409	2.014196035
35.8984	11.64348	16.90155	34.383	0.908174718	52.0750613	45.52678533	2.182775396
35.8999	9.77619	12.08492	25.8888	0.851123902	42.01156064	36.22221299	1.929797353
35.9013	13.32972	11.94898	29.2124	0.869144123	47.68190043	41.81081582	1.957043212
35.9028	11.26344	13.75095	35.7415	0.899783246	48.53220923	42.61596624	1.972096121
35.9042	11.88986	13.01974	25.025	0.854724326	46.53439326	40.68968123	1.948252284
35.9057	10.96868	14.16536	34.5578	0.896234838	48.60713057	42.67699119	1.976728285
35.9071	12.10232	14.4031	32.4031	0.890173604	49.7667693	43.78389713	1.99430602
35.9086	11.05796	15.32894	27.7383	0.874360104	49.08302831	43.11806814	1.988335305
35.91	12.5467	15.27085	34.9552	0.904938335	51.26036287	44.92903528	2.110458714
35.9115	11.90033	13.17065	27.6411	0.865856851	47.4247091	41.53734175	1.962470836
35.9129	13.1402	14.28453	26.0673	0.866497515	49.46439498	43.44006516	2.008125342
35.9144	10.63902	17.56748	28.4274	0.886058769	50.73788888	44.39784051	2.113365663
35.9158	13.4579	15.65113	30.7001	0.890918846	51.4521084	45.01710741	2.145016777
35.9173	13.82098	13.46709	32.2493	0.88815081	50.45009594	44.43647488	2.004555724
35.9187	13.66088	12.71851	27.5586	0.866862899	49.06948926	43.12612155	1.981137765
35.9202	14.4055	16.24999	35.9027	0.915762939	54.76213779	47.88715973	2.291676925
35.9216	14.05888	13.17364	30.4516	0.88043137	50.18998274	44.17816516	2.003954563
35.9231	12.41254	13.16227	24.3827	0.853837942	47.30943751	41.41486522	1.964872499
35.9245	13.99454	16.1937	33.7063	0.906242329	53.33864054	46.56188507	2.258935816
35.9259	11.86292	12.71192	33.0676	0.885539292	47.60150232	41.73339281	1.956051502
35.9274	12.89931	17.83397	24.5771	0.876023836	53.10903121	46.19610627	2.304325984
35.9288	13.22997	12.65383	28.548	0.869442085	48.58527969	42.69189944	1.96447515
35.9303	10.08591	17.48244	27.3027	0.880639536	50.00427574	43.82039017	2.061310997
35.9317	12.19409	15.30139	33.8662	0.900661924	51.02905489	44.77057627	2.086175536
35.9332	10.42655	12.42687	26.6321	0.856695578	43.60844523	37.75223669	1.952084483
35.9346	10.54575	16.71051	29.3749	0.885923215	50.00756021	43.8849226	2.040894856
35.9361	13.98506	12.38255	33.8711	0.891141178	50.00274185	44.02811231	1.991558457
35.9375	11.7946	17.21415	32.2973	0.901908379	52.11897298	45.39014075	2.242961279
35.939	9.48294	17.63036	30.7297	0.893671788	50.15779071	43.98412488	2.057904392
35.9404	10.75971	15.25169	25.3979	0.863811848	47.91934627	42.04805827	1.957111006
35.9419	11.07292	17.18481	35.1804	0.911773193	52.00019616	45.49961324	2.166877589
35.9433	14.2489	17.72079	36.0368	0.922824001	57.70783753	50.60772739	2.366721529
