A	B	C	D	MeanLoad	MeanMass	ReliableLoad	SDLoad
43.19672896	9.602186881	16.28683249	24.00045373	54.7700269	0.891479157	48.47942163	2.096884504
43.19067076	9.626024043	12.34760542	24.0000849	49.27318074	0.874806611	43.48843716	1.928262648
28.80204455	14.41485408	12.47884551	26.8588111	41.12418098	0.834513538	35.84728761	1.758977948
28.80156405	14.41688409	16.20216371	24.0284373	45.37760819	0.83957803	39.59074979	1.928967595
28.80632403	14.41476358	17.00100839	24.05895614	46.55275115	0.843063924	40.72213361	1.943554086
31.71603465	14.40450356	17.09932693	24.00093486	50.23021853	0.855496908	44.0060853	2.074726987
28.80185185	14.41905672	12.75509626	26.45440866	41.35610341	0.834120098	36.04745209	1.769564012
33.25660192	14.41989832	17.2116577	24.00089187	52.472514	0.862486789	46.06183836	2.136908268
28.80156405	14.41800144	16.20216371	24.0284373	45.37888145	0.839579981	39.59200465	1.928973727
28.81081435	14.38151467	16.84575527	24.00315607	46.2745239	0.842159895	40.45796039	1.938869374
28.80186947	14.4191923	17.27514105	24.59520617	47.05361629	0.846218008	41.18719458	1.9554889
43.19955047	9.620042177	12.46170916	24.01284517	49.40850558	0.875343861	43.6205731	1.929325622
43.19067076	9.626024043	12.34760542	24.0000849	49.27318074	0.874806611	43.48843716	1.928262648
28.80001547	14.41993568	17.31502075	24.09509028	47.04289966	0.844528456	41.16865552	1.958096398
43.19671165	9.607042867	12.3695534	24.00417086	49.28707124	0.87490015	43.50468825	1.927475781
43.19672896	9.602186881	16.11484112	24.00005768	54.49618375	0.890754878	48.21170568	2.09484209
33.06442697	14.41439637	17.07875682	24.00135291	51.97992975	0.861096001	45.61231869	2.122553298
28.80581905	10.01708473	12.6006327	24.04412806	37.59826078	0.816333068	32.54767681	1.683540903
33.21994992	14.40233751	17.08715596	24.00008957	52.17880942	0.861762398	45.79349024	2.128456051
43.10165414	9.603088574	12.05742103	24.01847221	48.81552731	0.873342304	43.01360283	1.933989662
33.64936657	14.40978832	17.29341743	24.01260233	53.11478251	0.864526645	46.64457138	2.156753581
28.80840805	14.41468634	16.60844559	24.00654684	45.96263276	0.841220958	40.16033504	1.934114074
43.19955563	9.604398212	17.09155298	24.00669518	56.10829577	0.894934934	49.75930743	2.116345676
28.8005123	14.40500122	12.48535045	24.33506422	40.83814161	0.825031539	35.52630982	1.770624173
34.75621596	14.41757462	17.22359734	24.01336824	54.38545395	0.868937382	47.79604106	2.196487811
33.21936785	14.41687177	17.04642789	24.00046949	52.12722961	0.861611945	45.74700485	2.126757896
28.80101298	14.41905672	12.75509626	26.02677183	41.31178993	0.832497447	35.99920588	1.77087493
28.80000362	9.640785689	12.38805549	24.01255673	37.3102764	0.814646139	32.27419022	1.678708265
33.64936657	14.41811141	17.16936891	24.01127108	52.90216113	0.863998969	46.45455303	2.149219183
43.19987234	14.41418429	12.54558657	24.00993604	55.82268542	0.884242206	49.33278673	2.163316154
28.80903753	14.41919582	12.53969717	25.71735804	41.07432327	0.83047662	35.78010599	1.764752627
43.19955047	9.676800389	12.25840829	24.00003665	49.24777354	0.874571275	43.45923476	1.929527723
43.19672896	9.603405839	12.16232479	24.0002568	49.06620646	0.874045807	43.28359771	1.927551034
43.19955563	9.6076686	17.04837046	24.00190612	56.03879005	0.894736131	49.69490933	2.114643124
28.80037777	14.41800144	16.20216371	24.00728748	45.3745183	0.839496983	39.58764757	1.928971705
28.80186947	14.4191923	17.33392045	25.26214492	47.2335123	0.84897018	41.35468391	1.959624492
43.19955563	9.604398212	17.09155298	24.00669518	56.10829577	0.894934934	49.75930743	2.116345676
32.94789297	14.41439637	17.24956019	24.02748748	52.13368093	0.861437639	45.75055153	2.127726118
34.10740906	14.40952858	17.25512237	24.05231199	53.63406693	0.866447024	47.11781434	2.172100857
28.80186947	14.41970727	17.27514105	24.28355043	47.00996878	0.845060599	41.14314278	1.955623666
43.19937061	9.665821589	15.93007055	24.00016457	54.30640806	0.890104676	48.01813661	2.09610656
28.80860466	14.41776964	12.24692972	24.01691573	40.59451447	0.822955736	35.28007208	1.77149438
31.99310343	14.41956219	16.99928299	24.00012609	50.44691092	0.856254606	44.20538266	2.080525375
28.81701461	14.41848353	12.5017312	26.26402188	41.10171798	0.832419122	35.81527477	1.76216125
28.80903753	14.41919582	12.48490456	24.57019227	40.88574145	0.825961268	35.57788478	1.769299126
42.91696354	9.60972968	12.00752845	24.00838372	48.48950704	0.872415282	42.65995878	1.943197658
43.18853456	9.628395337	16.31587869	24.00025699	54.84233248	0.891617157	48.54515449	2.099075426
43.19955563	9.604398212	17.09155298	24.00481027	56.10778815	0.894927526	49.75885396	2.116327628
33.45486537	14.41989832	17.2116577	24.00089187	52.72916191	0.863324063	46.29620538	2.144335289
33.35324482	14.41977314	17.2116577	24.00089187	52.59764385	0.862894585	46.17614744	2.140515219
43.19986845	14.41418429	12.54558657	24.00993604	55.82267827	0.884242191	49.33277916	2.163316292
43.19997967	9.60677603	12.03052686	24.0029611	48.94570944	0.873555055	43.15411024	1.930547872
35.29358293	14.41235904	17.25512237	24.05573177	55.09211399	0.871513162	48.42806853	2.221365525
32.35268132	14.41910197	17.18972689	24.0313183	51.25137548	0.85869642	44.94354514	2.102626236
33.45486537	14.41990219	17.2116577	24.01308867	52.7312678	0.863369146	46.29826461	2.144350841
28.80042555	14.41955155	17.32579021	25.38399762	47.23468102	0.849387965	41.35707755	1.959216182
43.1999296	14.4181045	12.44687854	24.01259162	55.66141745	0.883852243	49.18507178	2.158798449
43.19992055	9.64477002	12.68933749	24.15635552	49.73247929	0.876891981	43.91914401	1.937793287
43.19955563	9.607103094	16.7562748	24.01553507	55.55117576	0.893540516	49.23543587	2.105262775
28.80006294	9.641373956	12.48337467	24.79047989	37.49294706	0.818078877	32.47021043	1.674258383
28.80112818	14.41919582	12.5063964	24.36484287	40.87217247	0.825254385	35.56006454	1.770716223
28.81081435	14.38151467	16.64500979	24.00016568	45.97784431	0.84130287	40.17408847	1.934600114
31.99310343	14.41687177	17.04642789	24.00012609	50.52281423	0.856451422	44.27539485	2.082489098
28.80000362	13.98712438	12.03278057	24.00121076	40.1139541	0.821235742	34.77916505	1.778276656
28.80204455	14.41738771	12.47884551	26.8588111	41.12584683	0.834517607	35.84905629	1.758943671
28.80001547	14.41981275	17.32579021	24.76654027	47.15538143	0.847070014	41.27992909	1.958499135
31.30564016	14.41675318	17.18299787	24.00128103	49.84761772	0.854158165	43.65547202	2.064064395
43.19987125	14.41674628	12.33549036	24.00054943	55.47212075	0.883350473	49.0079295	2.15474694
28.80840805	14.41468634	16.60844559	24.00654684	45.96263276	0.841220958	40.16033504	1.934114074
28.80809677	14.41468634	16.60844559	24.045526	45.96823709	0.841363381	40.16628338	1.933999401
33.25660192	14.41989784	17.20641346	24.00089187	52.46314568	0.862464119	46.05340342	2.136597139
28.80001547	14.41993317	17.33103444	24.76654027	47.16379656	0.847092999	41.28734127	1.958833454
28.80507164	14.41919582	12.53969717	25.9541842	41.09655625	0.831353073	35.80570554	1.763630428
32.7128979	14.41846626	17.20633543	24.0157292	51.75229725	0.860224496	45.40255876	2.116595729
43.19985711	9.603802656	16.61710585	24.00856637	55.31521928	0.892918293	49.00942273	2.101948303
43.19995551	9.629636412	12.68933749	24.59547243	49.82631907	0.878595618	44.00841013	1.939317855
43.19625926	14.41917848	12.48017991	24.00989608	55.71154523	0.883967083	49.23043541	2.160386509
43.19982674	9.610235727	12.62635553	24.01642407	49.58445578	0.876019187	43.7840247	1.933491855
28.80096111	10.43919905	12.48715229	24.83530448	37.92753408	0.819651242	32.86789317	1.686559903
33.06442697	14.41404287	17.07875682	24.00135291	51.97942762	0.861095389	45.61183585	2.122546868
43.19955563	9.600037711	17.08967799	24.00669518	56.0978927	0.894918888	49.74995991	2.115993825
28.80101298	9.729004441	12.54352085	24.00306538	37.40935121	0.815404701	32.37216871	1.67907371
28.80015096	14.41747806	12.0856702	24.00760501	40.45202016	0.822249488	35.13068388	1.773792361
31.82499751	14.40224993	17.20704798	24.00192651	50.55394771	0.856417353	44.30129503	2.084233543
43.19955563	9.6076686	16.70183157	24.00190612	55.45838401	0.893256906	49.14675737	2.103891681
28.80266664	14.41989039	12.65891894	24.50218611	41.03875954	0.826395739	35.71605568	1.774248224
43.19984189	9.695323457	12.68933749	25.28311161	50.06365747	0.881441221	44.22485538	1.94628229
28.80845328	14.41888398	12.00586842	24.03017588	40.39927406	0.822059901	35.06949945	1.776605164
28.80139882	14.41962193	17.11184296	24.03117112	46.71864813	0.843422252	40.8755353	1.947719215
31.35726752	14.41675318	17.2211655	24.00128103	49.97976175	0.854539313	43.77551729	2.068097347
32.42273671	14.41675318	17.17914625	24.03120608	51.32228806	0.858940772	45.00875929	2.104525728
28.80186947	14.41970727	17.27514105	24.28355043	47.00996878	0.845060599	41.14314278	1.955623666
28.81658819	14.40431195	16.77158329	24.00319407	46.19798392	0.841911473	40.38516734	1.937620387
28.80108394	9.70450692	12.19135716	24.01013519	37.2821948	0.813976501	32.22973424	1.684166435
28.8026344	14.41988684	17.34585902	25.42963776	47.27465178	0.849657147	41.39248517	1.96073724
28.80250233	9.752160031	12.24753197	24.00249945	37.32060097	0.814261864	32.27158201	1.683019225
43.19999051	9.605463107	12.46170916	24.0096501	49.39243553	0.875306671	43.6063231	1.928718935
43.1998338	9.60700405	16.8055111	24.04845867	55.64213727	0.893880166	49.32171442	2.106823774
28.80006434	14.41905535	17.32579021	25.97802909	47.30345248	0.851630417	41.42207152	1.960475356
33.21463791	14.41989784	17.20641346	24.02183229	52.41220938	0.862364409	46.00707892	2.135059859
43.19693205	14.41917848	12.48580464	24.01080318	55.72245449	0.88399611	49.24064894	2.16061842
43.1999296	9.606205675	12.30285745	24.00920594	49.22170878	0.874660678	43.44124084	1.926837423
28.80000362	10.1301988	12.64129281	24.07771317	37.68257801	0.816802331	32.6262486	1.685456062
43.1999739	9.629636412	12.63735042	24.24558196	49.67818727	0.876999772	43.87144322	1.935596195
43.19982674	9.610235727	12.62635553	24.01642407	49.58445578	0.876019187	43.7840247	1.933491855
43.19970783	14.41799176	12.68011997	24.00920594	56.05897827	0.884804238	49.54607812	2.170983367
43.19955563	9.603841034	16.27482518	24.00076747	54.75865201	0.89144363	48.46851943	2.09672694
43.19984189	9.611979913	12.68933749	24.05079715	49.66821918	0.876418595	43.86017389	1.936029945
43.19672896	9.602186881	16.28683249	24.00045373	54.7700269	0.891479157	48.47942163	2.096884504
28.80250233	9.70584716	12.24507371	24.00249945	37.2973309	0.814167451	32.24969282	1.682558931
28.80021708	14.40996448	12.46624388	24.00318535	40.77670682	0.823737811	35.45873084	1.772672254
28.80053198	14.41779304	12.45878085	24.33506422	40.8222987	0.824945718	35.5124229	1.769972174
43.19992986	14.41819195	12.63699963	25.27189789	56.22354613	0.889347056	49.7058053	2.172596939
43.1999296	9.606205675	16.47174708	24.00559614	55.08143106	0.89229738	48.78278425	2.099565039
28.81059548	14.41582201	12.53378634	24.00928811	40.85304579	0.824089353	35.52966164	1.774474992
28.811709	9.720883885	12.37585804	24.00068131	37.35078916	0.814748539	32.30980921	1.680339536
28.80101298	9.682579458	12.3027756	24.00306538	37.30251439	0.814349717	32.26025317	1.680766629
28.80139882	14.41962193	16.58066449	24.03117112	45.92465288	0.841174028	40.12493727	1.933253365
28.80006294	9.640785689	12.13554116	24.01348625	37.23755572	0.813648477	32.18069911	1.685631795
28.80006294	9.648505125	12.16747989	24.01528309	37.24964972	0.813794982	32.19651968	1.684389599
42.91696354	9.60972968	12.00752845	24.00838372	48.48950704	0.872415282	42.65995878	1.943197658
28.80903753	14.41919582	12.48490456	24.57059961	40.8857949	0.82596278	35.57794599	1.76929654
28.80190171	14.41919396	12.65891894	24.00255852	40.96803605	0.824546785	35.63492779	1.777716386
28.80101298	9.729004441	12.46526889	24.00306538	37.38020151	0.815087274	32.34274177	1.679166122
33.45486537	14.4199214	17.2116577	24.0081884	52.73045234	0.863351068	46.29746686	2.144344938
43.19984189	14.41773577	12.68278681	25.28311161	56.30433246	0.889579329	49.77794035	2.175480718
32.94789297	14.41439637	17.24837771	24.01137612	52.12884251	0.861372966	45.74598403	2.12763581
33.45486537	14.41990219	17.21284018	24.02920013	52.7361612	0.86343382	46.30288164	2.144442963
28.80096111	10.42861777	12.48715229	25.17777367	37.9794854	0.820974633	32.92416775	1.685118805
31.71603465	14.41151922	17.09932693	24.00003065	50.2396766	0.855505796	44.01520886	2.074838493
35.29358293	14.40952858	17.25512237	24.05237651	55.08717574	0.871495858	48.42335686	2.221289993
43.19983	9.606205675	12.30285745	24.00587591	49.22067634	0.874647259	43.44022782	1.926830953
42.91696354	9.605598931	12.00752845	24.00838372	48.48526162	0.872407813	42.6561682	1.943046042
34.91305412	14.41989056	17.27990092	24.00182621	54.68348217	0.869811086	48.0631326	2.206800115
42.82803371	9.60972968	12.05712344	24.00838372	48.40528703	0.87226777	42.57098003	1.944783913
28.80277469	14.41555122	12.11516825	24.00175822	40.47586668	0.822351193	35.15613533	1.773257382
28.80140952	14.4197494	17.11184296	24.05229041	46.7220304	0.843500452	40.87902508	1.947683376
28.80189101	14.41962389	12.65891894	24.51206301	41.03926632	0.826428619	35.71685586	1.774150423
28.80096111	10.42861777	12.48715229	24.64021204	37.88733975	0.818872393	32.82587489	1.687167891
28.80039202	14.39578056	16.33283718	24.00585429	45.53445491	0.839997922	39.74432198	1.93005911
28.80866315	14.41395083	17.06166716	24.02667446	46.64154349	0.843212027	40.80355002	1.946012748
43.19980302	9.6076686	12.47325663	24.01790034	49.4094456	0.875389538	43.62224129	1.929082898
28.80101106	9.819905112	12.54352085	24.02696348	37.46190633	0.815662563	32.42149906	1.680148642
28.80186947	14.41970727	17.32443008	24.28355043	47.0873243	0.845274207	41.21161711	1.958584083
31.86947745	14.40952918	17.1961192	24.0347253	50.60970081	0.856690704	44.35365592	2.085364291
28.80101298	9.640002629	12.54352085	24.00306538	37.36308128	0.815240611	32.32920989	1.677969999
43.19625926	14.41917848	12.48017991	24.00989608	55.71154523	0.883967083	49.23043541	2.160386509
43.19955563	9.603841034	16.27482518	24.00009792	54.75847249	0.891441001	48.46835696	2.096721257
43.19986292	9.606762339	12.09855707	24.00302689	49.01188911	0.873822087	43.22583978	1.928697901
43.19986486	9.60666199	12.03620092	24.00092044	48.95034546	0.873568628	43.15930211	1.930362588
43.10165414	9.603202616	12.04680083	24.01847221	48.80539104	0.873300858	43.00252319	1.934304119
43.19960463	9.60552733	16.50909768	24.00142124	55.13928205	0.892436069	48.83906487	2.1000885
28.80001547	14.41981275	17.34545161	24.76654027	47.18638666	0.847155459	41.30714536	1.95976213
28.80083605	10.55277751	12.53047438	24.4888937	37.95300627	0.818668118	32.88132724	1.690572641
43.19970783	14.41799176	12.68011997	24.00920594	56.05897827	0.884804238	49.54607812	2.170983367
43.19986997	9.606188116	12.62588468	24.16378139	49.61775034	0.876588208	43.81610307	1.933897258
43.19625926	14.41917848	12.47645641	24.00422236	55.70410701	0.883930779	49.2235215	2.160211735
43.19955563	9.60267912	16.70183157	24.00209594	55.45042762	0.893248551	49.13968961	2.103595468
28.80000362	10.1301988	12.64129281	24.07771317	37.68257801	0.816802331	32.6262486	1.685456062
42.91696354	9.609289477	12.00752845	24.00838372	48.48905458	0.872414487	42.65955481	1.943181492
28.80005355	14.41980989	12.13552653	24.0311661	40.49748986	0.822534993	35.1803987	1.77237731
43.19997419	9.701996678	17.30905632	24.0000962	56.64695424	0.896030845	50.24473347	2.134089957
28.80123564	14.39578056	16.378253	24.04625343	45.6063187	0.840340144	39.81498674	1.930458792
33.45486537	14.41947408	17.25664679	24.05536763	52.81893288	0.86371956	46.37741592	2.147188785
28.80099801	14.32100664	16.57300627	24.00306538	45.79085893	0.840861986	39.99404613	1.932285753
33.38773374	14.41454821	17.11400156	24.00340075	52.46087266	0.862619448	46.05209535	2.136275485
28.80139882	14.41965741	17.11184296	24.03117112	46.71869243	0.843422314	40.87557856	1.947719561
43.19957581	9.60666199	16.27012976	24.00093121	54.75560454	0.891429749	48.4651549	2.096832625
43.19671165	9.607318766	12.12724603	24.00399505	49.03610804	0.873928341	43.251317	1.928278469
28.80109243	14.41962193	12.48744893	24.03117112	40.80784381	0.823947311	35.48956818	1.772772142
28.80190171	14.41919396	12.55251547	25.40228621	41.04568283	0.829313803	35.74746598	1.766085828
32.94789297	14.41483595	17.24956019	24.03820062	52.13612844	0.861478009	45.75293984	2.127745851
34.1192606	14.41874856	17.26564569	24.02856793	53.67791135	0.866471056	47.15773209	2.173409753
28.80096111	10.43919905	12.48715229	24.83530448	37.92753408	0.819651242	32.86789317	1.686559903
28.80096111	10.42861777	12.48715229	25.17777367	37.9794854	0.820974633	32.92416775	1.685118805
28.81385292	14.41582201	12.24754293	24.00310328	40.59581288	0.822926277	35.28019151	1.771887378
43.19983	9.606205675	17.28282985	24.00587792	56.44149771	0.895765267	50.06212721	2.12647314
34.1192606	14.41335644	17.19455486	24.01264507	53.53669528	0.866094927	47.03032663	2.168806183
31.77601682	14.41151922	17.17164569	24.00000174	50.44129137	0.85606821	44.19935058	2.080662885
42.82803371	9.60972968	12.05712344	24.0001221	48.40314257	0.872235426	42.56890301	1.944761436
28.80000362	9.607579768	12.01446364	24.00868276	37.1940523	0.813097431	32.1192953	1.691598639
28.80126911	14.41973897	17.28188815	25.45754888	47.17573345	0.849478582	41.30574778	1.956676896
28.81086578	9.602617188	12.49242087	24.01680999	37.33392807	0.815058844	32.30035034	1.67787211
28.81086578	9.615563044	12.4432642	24.04177378	37.32841923	0.814981447	32.29408416	1.678124557
28.80156405	14.41688409	16.2220965	24.0284373	45.40584675	0.839661138	39.61844954	1.929147196
34.2782566	14.41940338	17.24956019	24.02748748	53.84851972	0.867073149	47.31245272	2.178705709
43.19963075	9.661229493	17.19948704	24.00142124	56.38705701	0.895484416	50.01176612	2.125113261
43.19983	9.606205675	12.30285745	24.00587591	49.22067634	0.874647259	43.44022782	1.926830953
28.80318849	14.41574297	12.60994804	27.41742492	41.30249512	0.837183846	36.01895379	1.761193949
28.80277469	14.41555122	12.11516825	24.00175822	40.47586668	0.822351193	35.15613533	1.773257382
28.80101298	9.682579458	12.3027756	24.00306538	37.30251439	0.814349717	32.26025317	1.680766629
43.19986486	9.610643109	12.02312047	24.00114413	48.94195068	0.873525537	43.14919081	1.930934765
28.80102777	9.606659169	12.08807878	24.0093833	37.21014839	0.813387878	32.14747795	1.687569758
43.19992986	14.41896306	12.63699963	24.03467006	55.99101629	0.884721203	49.48574344	2.168440912
28.80064543	14.41684005	16.68025642	24.00429807	46.06233213	0.841485106	40.2575515	1.934941714
31.35726752	14.41936487	17.25598349	24.00128103	50.04223624	0.854694419	43.83175676	2.070175702
28.80006434	14.41905535	17.32579021	25.91181172	47.29594414	0.851379514	41.41506407	1.960308392
43.19986997	9.606188116	12.62588468	24.16378139	49.61775034	0.876588208	43.81610307	1.933897258
28.80156682	14.41917081	12.66024198	24.02749029	40.97267892	0.824642421	35.64006036	1.777553152
43.19963271	9.606176634	12.43895766	24.00567384	49.36659521	0.875198044	43.58169252	1.928315687
43.19983	9.607728932	12.29749176	24.00940801	49.2175829	0.874642215	43.43697313	1.926884699
28.80277469	14.41555122	12.11516825	24.00175822	40.47586668	0.822351193	35.15613533	1.773257382
34.91305412	14.41989056	17.27990092	24.00182621	54.68348217	0.869811086	48.0631326	2.206800115
28.80263375	14.41661209	12.48563014	24.44569645	40.86307599	0.825471067	35.55360136	1.76983845
34.1192606	14.41980272	17.32606003	24.04658265	53.79423609	0.866802328	47.26139318	2.177631002
43.19986878	14.41674237	12.71160234	24.00210615	56.11112161	0.884908024	49.59239758	2.172924675
28.8082951	14.41764224	12.31314658	24.0280729	40.65348322	0.823259467	35.33976911	1.771251621
43.19830292	9.632031921	12.63699963	24.54365183	49.75269625	0.878171329	43.94112545	1.937205126
28.80253564	14.37721363	16.83183541	24.00016568	46.23968465	0.842047205	40.42571783	1.938003802
32.94789297	14.41439637	17.24956019	24.02748748	52.13368093	0.861437639	45.75055153	2.127726118
28.80280584	14.41556097	12.11516825	24.00033843	40.47569082	0.822346126	35.15591926	1.773270786
28.80317167	14.41573323	12.62537954	27.41742492	41.31750173	0.837247287	36.03231914	1.76174104
31.86917334	14.41553349	17.20633543	24.11144136	50.64768316	0.857027648	44.38955241	2.08605958
28.80186903	14.41923442	12.44190482	24.01650343	40.76386445	0.823711138	35.44751299	1.772130744
28.80099801	14.41690556	16.34419088	24.00133351	45.57506995	0.840068271	39.78403495	1.930359805
28.80000362	9.601260802	12.35665947	24.00303526	37.27867462	0.81440948	32.24232031	1.678797647
35.13078411	14.41989056	17.27946208	24.00088938	54.94540856	0.870734098	48.29736239	2.216032387
43.19826517	9.602170335	12.00028683	24.00345135	48.90932468	0.873424113	43.11487443	1.931498232
28.80015735	10.09138169	12.67193359	24.00306538	37.66011266	0.816572107	32.60327846	1.685624326
33.1661814	14.41454821	17.20521607	24.00340075	52.33618526	0.862077398	45.93702486	2.133069824
43.10165414	9.603202616	12.04680083	24.01847221	48.80539104	0.873300858	43.00252319	1.934304119
43.19984111	9.769842134	12.63699963	24.54365183	49.9087408	0.878418737	44.08041304	1.942790819
43.19964707	9.628029405	16.5181234	24.00174682	55.18975396	0.892516535	48.88511217	2.101563383
32.30161651	14.41800272	17.19126108	24.06310402	51.19022695	0.858604032	44.88766541	2.10086996
28.80190171	14.41935993	12.56961578	24.00668601	40.88234331	0.824195541	35.55757105	1.774937697
28.80253564	14.41817566	16.6786817	24.00016568	46.06288684	0.841473625	40.2578092	1.935040719
43.19992797	9.608284908	17.18131695	24.00776502	56.26974914	0.895335596	49.90708466	2.120904426
34.91305412	14.41988608	17.27990092	24.00182621	54.68347538	0.869811078	48.06312611	2.206800014
43.1987451	9.642229598	12.38749535	24.00781547	49.34887788	0.87505839	43.56195652	1.928988581
43.19963271	9.602564711	12.43895766	24.00567384	49.36265403	0.875191508	43.57817708	1.928173771
28.80186947	14.41970727	17.32443008	24.28355043	47.0873243	0.845274207	41.21161711	1.958584083
28.80018996	10.17117006	12.54352085	24.00306538	37.64738564	0.816185788	32.59006338	1.685787015
43.19671165	9.607318766	12.12724603	24.00399505	49.03610804	0.873928341	43.251317	1.928278469
31.71603465	14.41151922	17.09932693	24.00000678	50.23967266	0.855505708	44.01520491	2.074838493
43.19984189	9.629636412	17.31245433	24.00357727	56.53193202	0.895928265	50.14267702	2.129767999
43.19998959	9.72893379	12.69543972	25.07140473	50.05906767	0.880682033	44.21964031	1.946490712
28.80101298	14.41944385	12.51378074	26.17093483	41.09147047	0.832049667	35.80563999	1.761957006
43.19380838	9.603202616	12.07545676	24.0056043	48.97636046	0.873711886	43.18819364	1.929403738
28.80186947	14.41989712	17.32516494	24.28676184	47.08919138	0.845289632	41.21334775	1.958629564
43.19957581	9.60666199	16.27012976	24.00093121	54.75560454	0.891429749	48.4651549	2.096832625
43.19625926	14.41917848	12.48096354	24.01000123	55.71288871	0.883970696	49.23167263	2.160421927
33.38773374	14.41982987	17.11400156	24.00407024	52.46857816	0.862631065	46.05949967	2.136375878
43.19998305	9.633660408	17.18131695	24.00776502	56.31206167	0.89538198	49.94467031	2.122480063
28.80014555	14.41574297	12.62537954	27.11986266	41.28772853	0.836100439	36.00055229	1.762405596
43.19983	9.608809835	12.14146275	24.00940801	49.05834424	0.874020322	43.27450762	1.927960324
43.19986997	9.605996768	12.75234674	24.16378139	49.76468705	0.877114	43.94807079	1.938886958
28.80253564	14.37721363	16.83183541	24.00006051	46.23966853	0.842046817	40.425701	1.93800404
28.80111647	14.41970748	17.32443008	25.17533131	47.20752684	0.848600264	41.33101415	1.958852583
28.80317167	14.41573323	12.62537954	27.41742492	41.31750173	0.837247287	36.03231914	1.76174104
43.19963271	9.606176634	12.43895766	24.00515657	49.36645983	0.875196018	43.58156252	1.928313892
28.80123564	14.39578056	16.378253	24.02449517	45.60302542	0.840259886	39.81151348	1.930518785
28.81081435	14.38151467	16.76759652	24.01657582	46.16058829	0.841879326	40.34974782	1.936961679
28.80172317	14.41959042	17.32443008	25.64900509	47.26576535	0.850387363	41.38665949	1.959716983
28.80317167	14.41582637	12.62537954	27.24785473	41.30205955	0.836600998	36.01548339	1.762205568
28.80129007	14.37346455	12.00698	24.00193279	40.36154883	0.821850906	35.03034851	1.7770804
43.19955563	9.6076686	16.75336034	24.00788699	55.54520271	0.893499114	49.22978639	2.105154917
28.80190171	14.41935993	12.56961578	24.0063207	40.88229009	0.824194198	35.55750923	1.774940567
43.19827737	9.60353239	16.25561057	24.0002202	54.72497145	0.891355291	48.43546282	2.096518956
43.10165414	9.603202616	12.04680083	24.01847221	48.80539104	0.873300858	43.00252319	1.934304119
28.80081184	14.41929883	16.59724446	24.0246025	45.94687995	0.841216295	40.14644794	1.933492165
43.19885146	9.603635614	15.96532436	24.04324302	54.27812846	0.89030734	47.9979289	2.093415909
28.80317167	14.41573323	12.62537954	27.41742492	41.31750173	0.837247287	36.03231914	1.76174104
28.80021771	10.09138169	12.54352085	24.00021113	37.60253329	0.816036166	32.54927716	1.684431626
32.71741931	14.41553349	17.21099438	24.00051013	51.75969448	0.860202342	45.40884208	2.116967036
43.19998596	9.737147846	12.63451418	24.00861736	49.7339906	0.876249706	43.91721825	1.938938985
32.64645631	14.41431201	17.24956019	24.00491264	51.73300723	0.860084673	45.38299222	2.116687906
28.80000322	9.601260802	12.01446364	24.00868276	37.19119782	0.813085617	32.1166118	1.691541647
33.44821052	14.41988608	17.27990092	24.00182621	52.84376126	0.863595103	46.39866091	2.148383261
43.19955563	9.609881349	16.68387043	24.00821917	55.43400808	0.893209589	49.12300176	2.103684906
32.76735799	14.41454821	17.20521607	24.00340075	51.81431664	0.860396581	45.45907007	2.118431767
32.52447709	14.4174991	17.24843059	24.11144136	51.59216314	0.859966078	45.25519415	2.112339196
43.19986878	14.4164847	12.66941571	24.54103948	56.14377493	0.886734956	49.62900928	2.171605202
28.80096111	10.43919905	12.66636623	24.83530448	38.01341441	0.82038308	32.94862755	1.688275234
43.19955563	9.60616441	12.35785105	24.01522887	49.28108288	0.874905149	43.49943253	1.927231565
28.80006434	14.41979944	17.32579021	26.29337086	47.33932055	0.852828524	41.45533578	1.961343299
43.19992797	9.60531753	17.18131695	24.00776502	56.26481541	0.895330181	49.90270306	2.120720381
34.91305412	14.41908795	17.27990092	24.00182621	54.68226312	0.869809702	48.06196788	2.206782005
33.93649652	14.41947408	17.068377	24.10073545	53.10232461	0.865113354	46.63716621	2.155069327
28.80203999	14.38151467	16.51250784	24.03271813	45.78141153	0.840829958	39.98540558	1.932016802
43.19671165	9.607318766	12.12724603	24.00399505	49.03610804	0.873928341	43.251317	1.928278469
43.19986878	14.41729817	12.43476275	24.00210615	55.63783531	0.883762199	49.16306019	2.158274925
28.80006434	14.41905535	17.32579021	26.10604584	47.31779489	0.852115913	41.43540298	1.96081234
28.80172317	14.41944372	17.32443008	24.84060478	47.16446399	0.847347596	41.28885631	1.958550913
43.19992797	9.60531753	17.18131695	24.00776502	56.26481541	0.895330181	49.90270306	2.120720381
43.19965715	9.6076686	16.16137518	24.00414921	54.58483943	0.89098749	48.29803164	2.095618669
43.19955563	9.60267912	16.6839532	24.00098057	55.42065663	0.893168369	49.11112968	2.103191778
43.19998118	9.6076686	16.75336034	24.00788699	55.54599365	0.893500728	49.23062491	2.105139058
43.19986715	9.601217706	16.5181234	24.00160772	55.14767448	0.892468026	48.84780141	2.099973797
28.80096111	10.43919905	12.66636623	24.8725454	38.01984451	0.820528617	32.95546993	1.688137805
28.80187737	14.41919162	12.65891894	24.53010479	41.04134301	0.826494736	35.71925771	1.77404204
43.1999296	14.41815609	12.56682401	24.00920594	55.86403357	0.884334253	49.37064722	2.164478716
