A	B	C	D	MeanMass	MeanLoad	ReliableLoad	SDLoad
31.24992948	12.13452351	14.39185461	35.10437448	0.881630334	44.02903525	34.40088391	1.925630269
31.33621614	10.78117661	15.91780943	35.44312158	0.887594615	44.68454272	34.98140667	1.94062721
31.27892948	14.16222351	14.36785461	27.99337448	0.857254775	45.63711554	35.60331128	2.006760852
31.27115709	13.81072292	16.79476974	24.82533242	0.853987331	49.0821718	38.98047524	2.020339311
31.28615709	10.69722292	15.82176974	28.87333242	0.860340518	43.24953584	33.66028349	1.917850471
31.30015709	11.36512292	17.02296974	25.61833242	0.853717065	45.3495153	35.66363183	1.937176694
31.40821614	10.20467661	13.05890943	34.02612158	0.869335833	41.29588887	32.62029072	1.735119629
31.35092948	12.15372351	17.06455461	31.03237448	0.877250899	48.03871247	38.15090127	1.977562239
31.43621614	9.873076605	17.68350943	30.78312158	0.875536015	45.8243306	36.21924064	1.921017992
31.45121614	10.69467661	17.55140943	33.79812158	0.888245588	47.19849605	37.38305339	1.963088533
31.39392948	9.684123515	13.10655461	25.53137448	0.835130919	39.69909615	31.037994	1.73222043
31.38715709	12.77772292	15.08296974	34.74733242	0.884020623	45.73673649	35.93198315	1.960950668
31.49421614	10.00287661	13.59340943	34.85512158	0.875078867	41.56746672	32.71140452	1.77121244
31.50921614	12.90497661	13.73160943	27.55212158	0.851161618	43.42969706	33.71971008	1.941997396
31.52321614	10.47847661	13.21500943	34.17012158	0.871425298	41.6903671	32.89920916	1.758231588
31.44415709	13.11402292	17.16106974	31.44333242	0.880569948	49.71706754	39.71141079	2.001131349
31.55221614	10.10857661	14.10390943	30.42212158	0.859748942	41.4747907	32.33358236	1.828241667
31.47315709	14.06062292	15.26316974	33.43733242	0.881981938	48.10093343	38.17210595	1.985765496
31.58121614	9.887476605	15.05890943	31.79212158	0.869104167	42.36437677	32.86083828	1.900707697
31.50215709	11.89842292	15.14306974	32.40433242	0.874175916	44.50184906	34.7156564	1.957238532
31.73361638	10.97428573	17.86208477	24.72966763	0.85603123	47.36884973	37.70172391	1.933425163
31.55292948	10.01082351	12.03145461	23.96937448	0.825584792	38.88658174	30.2791244	1.721491468
31.63821614	14.22147661	12.04990943	32.64512158	0.866482268	43.98888979	34.32884883	1.932008192
31.58192948	11.40422351	13.67715461	27.66937448	0.849485321	42.02258171	32.75543919	1.853428503
31.59592948	11.01982351	12.52995461	24.65437448	0.832196115	40.32455424	31.47803347	1.769304155
31.58915709	13.01792292	15.31726974	32.35633242	0.876789521	46.54432568	36.64409406	1.980046324
31.62492948	11.81262351	14.03745461	30.67237448	0.863664379	43.17608991	33.70098071	1.89502184
31.61715709	12.19632292	15.98986974	27.02333242	0.857561725	45.87214177	35.968904	1.980647555
31.65392948	12.12492351	13.85735461	28.91837448	0.856636866	43.12872347	33.61746451	1.902251792
31.64615709	12.60472292	15.25716974	29.19733242	0.863754214	45.51424266	35.61378148	1.980092236
31.75421614	13.14517661	14.97480943	28.82512158	0.86278502	46.2478778	36.24682928	2.000209704
31.67515709	11.88402292	15.86976974	29.30533242	0.865705445	45.56525709	35.685167	1.976018016
31.68915709	13.58972292	16.15806974	25.26933242	0.854368854	48.2093926	38.0972649	2.022425539
31.72592948	14.27752351	12.49395461	34.98437448	0.878325157	45.0166794	35.32874541	1.937586799
31.71815709	10.54832292	16.78266974	25.01733242	0.850784205	44.22782673	34.56863818	1.93183771
31.75492948	10.34232351	13.73715461	24.53437448	0.836435282	40.72759778	31.58125585	1.829268385
31.84021614	9.834676605	13.14900943	34.41012158	0.872642192	41.23858847	32.50084814	1.747548065
31.85521614	13.30377661	17.96580943	28.62112158	0.875273308	51.81239663	41.37000535	2.088478257
31.86921614	10.43527661	12.30210943	31.67212158	0.858898706	40.8677017	32.18141068	1.737258204
31.81192948	13.53272351	14.84235461	30.87637448	0.871457557	46.91389416	36.94621881	1.99353507
31.80515709	11.91282292	15.34126974	34.45833242	0.884505597	45.51501576	35.65908372	1.971186407
31.91221614	13.39497661	15.07690943	28.12812158	0.861650656	46.97288701	36.90448208	2.013680986
31.83415709	13.57532292	16.15206974	35.94833242	0.896353418	49.76873584	39.65536587	2.022673994
31.94121614	11.86707661	16.53640943	32.34412158	0.881862057	47.77865422	37.80505991	1.994718862
31.95521614	13.60647661	13.38920943	28.32012158	0.855794436	44.51094926	34.68942073	1.964305706
31.97021614	11.33377661	14.01990943	25.30512158	0.842853847	42.40665	32.89618685	1.90209263
31.89115709	11.02872292	15.94786974	29.34133242	0.865789321	44.70619479	34.92337569	1.956563818
31.92792948	11.21682351	13.15465461	26.55237448	0.844028758	41.52887352	32.39210251	1.827354203
31.94192948	9.679323515	13.40085461	28.10137448	0.848937957	40.40221298	31.54458883	1.771524831
32.02721614	12.64067661	12.01990943	27.08312158	0.843729702	41.78268864	32.42848262	1.870841204
32.04221614	10.15177661	14.44030943	35.23912158	0.88273284	42.84166751	33.42589129	1.883155245
31.98492948	12.05762351	12.99245461	31.89737448	0.865951026	42.98052733	33.73755891	1.848593686
31.99992948	11.80302351	17.64115461	33.61537448	0.892141331	49.78672136	39.63452278	2.030439716
32.08521614	10.26227661	16.08590943	28.75312158	0.863938913	44.25463257	34.43994171	1.962938171
32.00715709	13.46482292	16.98686974	26.18233242	0.862462089	49.85902475	39.68117437	2.035570078
32.11421614	13.00587661	17.79160943	34.53012158	0.898243927	52.0861241	41.5328195	2.110660921
32.12821614	9.546376605	15.70150943	30.25412158	0.867504306	43.00580328	33.32404614	1.936351426
32.07192948	10.78922351	14.68015461	28.83437448	0.859433184	43.08739737	33.43963935	1.929551604
32.15721614	10.23347661	13.53940943	33.40112158	0.872080553	41.88974455	32.86782139	1.804384632
32.17221614	13.62567661	17.07090943	33.54612158	0.892552135	51.6866442	41.17017439	2.103293962
32.11492948	11.81742351	12.72215461	27.52537448	0.847777711	41.96366886	32.73402317	1.845929138
32.20021614	10.36797661	17.59940943	28.60912158	0.870433366	47.15336668	37.34757275	1.961158785
32.14392948	12.07692351	13.05255461	28.70237448	0.854343773	42.77077041	33.41447964	1.871258153
32.22921614	13.68807661	12.11600943	31.20312158	0.862774638	43.90269624	34.25870463	1.928798321
32.15115709	14.06542292	16.30826974	26.54333242	0.862721965	49.89942685	39.63229559	2.053426252
32.25821614	13.58237661	12.90270943	29.37712158	0.859006176	44.53690306	34.8730071	1.932779193
32.18015709	12.71522292	16.27216974	33.06533242	0.885659855	48.7568384	38.72501011	2.006365657
32.21592948	10.63062351	14.43995461	25.83137448	0.846929697	42.35849488	32.78626974	1.914445028
32.22992948	13.29252351	14.00745461	34.76837448	0.884525259	46.19840758	36.45708084	1.948265347
32.31621614	9.704976605	12.62050943	28.52412158	0.84852623	40.22849496	31.48521846	1.748655299
32.23715709	11.20652292	16.71066974	26.37433242	0.859065662	46.18384862	36.37675809	1.961418105
32.34521614	13.84187661	14.86670943	29.08912158	0.867110397	47.98459941	37.89560115	2.017799652
32.26615709	13.00352292	16.50646974	26.63933242	0.862450406	48.82239931	38.73095559	2.018288744
32.37321614	10.75237661	16.93880943	28.88512158	0.870033466	46.80931239	36.89090743	1.983680993
32.38821614	12.89047661	15.45530943	24.68112158	0.851121611	47.14672447	36.98178722	2.03298745
32.33092948	10.05882351	12.71015461	24.24537448	0.832911908	39.97682389	31.09462182	1.776440413
32.34592948	11.82702351	14.56605461	30.29937448	0.8675018	44.83074069	35.0907924	1.947989659
32.33815709	13.35432292	16.17006974	25.90633242	0.859168554	48.77488816	38.6381813	2.027341373
32.37492948	10.38082351	12.48795461	26.60037448	0.841956953	40.45396334	31.55902939	1.778986792
32.46021614	13.91397661	14.45230943	32.26012158	0.878203137	47.84039392	37.85075197	1.997928389
32.40292948	10.75552351	14.61405461	26.03537448	0.849459222	43.01221069	33.33494522	1.935453093
32.41792948	10.16462351	12.24175461	26.05937448	0.838628851	39.94256565	31.09465492	1.769582147
32.41015709	13.99332292	16.84276974	31.20333242	0.88384616	51.3976831	40.94604029	2.090328562
32.42515709	13.37352292	17.47936974	30.80733242	0.884012926	51.42823892	41.02101902	2.08144398
32.43915709	14.44502292	15.97786974	28.53733242	0.870859293	50.45372223	40.14473788	2.061796872
32.47492948	9.905123515	14.25375461	25.90337448	0.846390307	41.39486006	31.93985325	1.891001362
32.48992948	10.48652351	14.15165461	25.51937448	0.845413211	42.00274011	32.47846965	1.904854092
32.57521614	11.17997661	14.35620943	35.49112158	0.886959013	44.59520009	34.99852117	1.919335784
32.59021614	12.57817661	14.10990943	29.89412158	0.865862847	45.42999647	35.70602007	1.944795279
32.53292948	12.83602351	12.63205461	31.44037448	0.866156413	43.99264993	34.52171072	1.894187842
32.52515709	13.65702292	17.45536974	26.12233242	0.86674566	51.14550864	40.77020337	2.075061055
32.54015709	14.30562292	15.89986974	32.11633242	0.884459366	50.71639671	40.41973733	2.059331875
32.64721614	10.16617661	12.07990943	33.29312158	0.867399852	40.97828042	32.10982948	1.773690188
32.59092948	13.87872351	12.13355461	34.07137448	0.876257545	45.05698898	35.37432791	1.936532214
32.67621614	11.30497661	13.33520943	25.63012158	0.844133128	42.34764245	32.90956094	1.887616302
32.61992948	9.765823515	13.99545461	28.23337448	0.854985399	41.31297267	31.95676992	1.87124055
32.63392948	11.75012351	17.60505461	31.29637448	0.885393362	50.06791088	39.83406425	2.046769326
32.62615709	12.20592292	17.38926974	26.07433242	0.864095723	49.23841587	39.19047487	2.009588199
32.73421614	13.80827661	12.51840943	27.23912158	0.851581615	44.72603762	35.10640075	1.923927373
32.74821614	13.49107661	14.81260943	26.99912158	0.859960617	47.71587094	37.63412544	2.0163491
32.67015709	13.79152292	17.06496974	29.20933242	0.877839049	51.32344811	40.86541153	2.091607317
32.68415709	13.06602292	17.53946974	30.32633242	0.882980032	51.23672852	40.83368248	2.080609209
32.79121614	13.87067661	13.40720943	24.33212158	0.844738849	45.72643776	35.87346324	1.970594905
32.73492948	11.31292351	13.89335461	26.74437448	0.851513169	43.22716982	33.64876312	1.91568134
32.82021614	14.14937661	12.59040943	26.26612158	0.849180535	45.28447186	35.6522307	1.926448232
32.74215709	10.71642292	16.66256974	24.92133242	0.854503766	45.81235738	36.03509268	1.955452941
32.75615709	13.96932292	16.70466974	31.03533242	0.884039444	51.37806473	40.90246948	2.095119049
32.79292948	11.54352351	14.12155461	27.56137448	0.85630874	44.07918336	34.44298359	1.927239955
32.87821614	11.45867661	17.64150943	35.66012158	0.903146743	50.56553914	40.20803683	2.071500461
32.82092948	10.90452351	14.20565461	28.17337448	0.858165245	43.36985896	33.76037681	1.92189643
