A	B	C	D	MeanLoad	MeanMass	ReliableLoad	SDLoad
32.40780069	14.39782491	17.99768771	24.0113223	52.76114915	0.862417196	46.19909988	2.187366532
32.46321793	14.4110236	17.99128608	24.00245443	52.84279137	0.862610915	46.2768075	2.188678077
32.46321793	14.41686288	17.99128608	24.00287441	52.85165596	0.862622626	46.28529535	2.188803654
32.46321793	14.41686288	17.99128608	24.00287441	52.85165596	0.862622626	46.28529535	2.188803654
32.49743712	14.4078851	17.99923145	24.00163017	52.89980923	0.862783208	46.32629526	2.191188128
32.54754674	14.41437736	17.98348902	24.00084547	52.94742129	0.862929577	46.37549956	2.190657375
32.59011866	14.40959203	17.9995951	24.00010833	53.0290082	0.863172331	46.44475339	2.194768438
32.65229375	14.4120663	17.95870615	24.01590892	53.04120928	0.86330768	46.46933419	2.190641831
32.65229375	14.39073224	17.9824581	24.01590892	53.05458558	0.863380234	46.47282588	2.193936725
32.65229375	14.4120663	17.9824581	24.01590892	53.08691876	0.863417444	46.50373748	2.194410589
32.66818931	14.39632901	17.99793728	24.00429317	53.11253405	0.863485697	46.52113108	2.197151174
32.69719426	14.3934861	17.9995951	24.00021297	53.15009823	0.863595483	46.55481449	2.198444775
32.69719426	14.3934861	17.9995951	24.00021297	53.15009823	0.863595483	46.55481449	2.198444775
32.72679871	14.41357141	17.99793728	24.00429317	53.21829392	0.863762597	46.61910446	2.199746691
32.74205689	14.41522933	17.993464	24.00271263	53.23258624	0.863803176	46.63375896	2.199625962
32.74205689	14.41522933	17.993464	24.00640464	53.23321641	0.863816824	46.63436892	2.199632698
32.75384162	14.41522933	17.993464	24.00040796	53.24818014	0.863844301	46.64802875	2.200067336
32.84779938	14.41620322	17.93536825	24.00216598	53.26496246	0.863980075	46.68158631	2.194475543
32.82566875	14.40820373	17.95870615	24.01590892	53.27025894	0.864031288	46.67900966	2.197099943
32.82566875	14.40813191	17.95885815	24.01590892	53.27044325	0.864031865	46.67912723	2.197122191
32.82566875	14.40813191	17.95885815	24.01590892	53.27044325	0.864031865	46.67912723	2.197122191
32.82566875	14.40813191	17.95885815	24.01590892	53.27044325	0.864031865	46.67912723	2.197122191
32.8153021	14.41562376	17.97060035	24.07575931	53.30063201	0.864276867	46.7040808	2.198867267
32.84936914	14.40044216	17.97216965	24.0614692	53.32427767	0.864348412	46.72420374	2.200041519
32.84936914	14.40044216	17.97216965	24.0614692	53.32427767	0.864348412	46.72420374	2.200041519
32.91141695	14.40574888	17.9988258	24.00054974	53.45756416	0.864517266	46.83749204	2.206707629
32.92751299	14.39564713	17.99320921	24.07748129	53.46608797	0.86482615	46.84715488	2.206327952
33.04528308	14.37188158	17.95885815	24.01590892	53.51118938	0.864894487	46.8973748	2.204621766
33.04528308	14.37188158	17.95885815	24.01590892	53.51118938	0.864894487	46.8973748	2.204621766
33.04528308	14.37188158	17.95885815	24.01590892	53.51118938	0.864894487	46.8973748	2.204621766
33.04528308	14.37188158	17.95885815	24.01590892	53.51118938	0.864894487	46.8973748	2.204621766
33.1564593	14.39606361	17.86716755	24.00126357	53.51775951	0.864930686	46.93065243	2.195719199
33.02107729	14.41561974	17.99998572	24.00042008	53.62295685	0.865001784	46.98910778	2.211299982
33.08244937	14.41576089	17.98363961	24.0008386	53.67401988	0.865186749	47.04112221	2.210982845
33.1132966	14.39330379	17.99339454	24.00084937	53.70010136	0.865323041	47.06044755	2.213234909
33.21493463	14.41793177	17.93238164	24.00671217	53.75630068	0.865534816	47.13216251	2.208062991
33.20928975	14.41396731	17.9543654	24.01462444	53.78684149	0.86563468	47.1533626	2.21117659
33.20928975	14.40983099	17.98422987	24.01462444	53.83883126	0.865765545	47.19135076	2.215843829
33.23436626	14.39330379	17.99339454	24.00031379	53.86246396	0.865832177	47.20885413	2.217886953
33.23436626	14.39330379	17.99339454	24.00455111	53.86319708	0.865847849	47.20955994	2.217896054
33.39551578	14.39162814	17.90962047	24.00294316	53.9118008	0.866133305	47.27890719	2.210981494
33.35377684	14.39330379	17.95592033	24.00515907	53.94950815	0.866181187	47.30006186	2.216499094
33.42205319	14.41140317	17.90456701	24.01633116	53.96993367	0.866306217	47.33473539	2.211749726
33.32576417	14.409204	17.99973551	24.01223859	54.02381539	0.866319455	47.35527231	2.22286474
33.37080233	14.41925157	17.99793728	24.00429317	54.09457087	0.86648948	47.42102457	2.224532494
33.37080233	14.41925157	17.99793728	24.00429317	54.09457087	0.86648948	47.42102457	2.224532494
33.37080233	14.41925157	17.99793728	24.00429317	54.09457087	0.86648948	47.42102457	2.224532494
33.38549909	14.41934991	17.99793728	24.03526833	54.11969459	0.866666333	47.44421193	2.225177953
33.4827701	14.35183499	17.99122857	24.00102383	54.12516179	0.866801726	47.44679519	2.226139273
33.4827701	14.35183499	17.99122857	24.00102383	54.12516179	0.866801726	47.44679519	2.226139273
33.4827701	14.35183499	17.99122857	24.00153403	54.12525085	0.866803614	47.44688069	2.226140457
33.4827701	14.35183499	17.99122857	24.01257287	54.12717595	0.866844469	47.4487283	2.226166289
33.47805467	14.41040533	17.99122857	24.00102383	54.21001279	0.866884326	47.52786169	2.227400783
33.55251477	14.34478192	17.99843543	24.00022449	54.22061977	0.867114742	47.53107501	2.229865356
33.56933235	14.38262294	17.96725251	24.01495784	54.2431417	0.86716254	47.56380219	2.226463581
33.56933235	14.38262294	17.97251575	24.01429573	54.25338908	0.867184427	47.57152715	2.227304391
33.56933235	14.38262294	17.97251575	24.01480045	54.25347697	0.867186295	47.57161144	2.227305593
33.56933235	14.38262294	17.97251575	24.01480045	54.25347697	0.867186295	47.57161144	2.227305593
33.56600098	14.41741511	17.98330244	24.00060408	54.32190279	0.867230194	47.63279247	2.22972054
33.56600098	14.41750536	17.98330244	24.00060221	54.32204227	0.867230343	47.63292564	2.229722645
33.60444852	14.3925157	17.99952814	24.00098485	54.36629972	0.867426192	47.66644604	2.233301686
33.60444852	14.3925157	17.99952814	24.00098485	54.36629972	0.867426192	47.66644604	2.233301686
33.61332431	14.41961745	17.98422987	24.01464905	54.39227482	0.867490483	47.69686244	2.231821244
33.65536886	14.39251269	17.99952814	24.00156292	54.43372973	0.867643838	47.72784036	2.235313598
33.84506112	14.41961745	17.86320946	24.01464905	54.45859607	0.867914994	47.79093445	2.222570918
33.84506112	14.41961745	17.88164441	24.00411079	54.49291827	0.867960354	47.81738123	2.225196082
33.80178817	14.41391934	17.92078529	24.01971877	54.50721066	0.868004505	47.81969046	2.229190496
33.74073859	14.41648897	17.99788551	24.00857222	54.58172837	0.868065287	47.86469668	2.239027737
33.8083802	14.39590083	17.99838196	24.00827058	54.63949815	0.868317221	47.91562607	2.241307883
33.83893361	14.39090829	17.99949352	24.05792871	54.68266886	0.868626957	47.95455464	2.242721938
34.00735988	14.4152185	17.89559684	24.02075497	54.72789767	0.868766266	48.02685827	2.233696931
33.9393938	14.41529906	17.993464	24.00640464	54.83142946	0.868876482	48.09279692	2.246228075
34.000608	14.41529906	17.993464	24.00640464	54.91135472	0.869136069	48.16529115	2.248705102
34.00768606	14.41284924	17.9995951	24.00278463	54.92838239	0.869176903	48.17861555	2.249939534
34.0514022	14.402401	17.99868951	24.00041692	54.96665827	0.869331253	48.21280909	2.251300323
34.20114757	14.39218077	17.93037327	24.00041082	55.00793823	0.869633209	48.26933927	2.246216881
34.20114757	14.41415105	17.92207579	24.00076438	55.02599972	0.86963449	48.28957699	2.245491462
34.20532915	14.41893093	17.92718109	24.00399002	55.0496366	0.869695947	48.30997548	2.246570936
34.20532915	14.41893093	17.92718109	24.00399002	55.0496366	0.869695947	48.30997548	2.246570936
34.20532915	14.41893093	17.92718109	24.00399002	55.0496366	0.869695947	48.30997548	2.246570936
34.1777024	14.40367687	17.9656904	24.00029035	55.06630892	0.869716186	48.3130583	2.251100803
34.20114757	14.41385447	17.94171848	24.02366703	55.06877018	0.869809187	48.3230736	2.248582772
34.20114757	14.41385447	17.99060122	24.0075736	55.16393382	0.869975687	48.39480786	2.256392624
34.29721797	14.36715333	17.97254284	24.04540776	55.18420447	0.87035882	48.41532654	2.256309946
34.31736834	14.41653315	17.97781963	24.00216598	55.29130932	0.870394778	48.51390992	2.259150458
34.31736834	14.41620041	17.98392208	24.00216598	55.30308154	0.870422471	48.5227131	2.260140146
34.34574328	14.39330379	17.99928377	24.0255792	55.338406	0.870661215	48.54841659	2.263347163
34.34574328	14.39442887	17.99928377	24.0255792	55.34019325	0.870663172	48.55011639	2.263376312
34.34193693	14.40056006	17.9995951	24.04681129	55.34941444	0.870737709	48.55899291	2.263491202
34.43397114	14.39441459	17.97834626	24.00154359	55.40667688	0.870852178	48.61613695	2.26353067
34.46352183	14.39837677	17.97224273	24.01302244	55.4404365	0.870998959	48.64875357	2.26391167
34.45376058	14.39442644	17.99207829	24.03239423	55.46520593	0.871114199	48.66512796	2.266710039
34.60167775	14.4043042	17.89787789	24.01235865	55.47558276	0.871251839	48.70073804	2.258298894
34.57314664	14.38697381	17.99258142	24.04747805	55.60912301	0.871667338	48.79415345	2.271673942
34.65990031	14.39807342	17.99870079	24.00023619	55.74092555	0.871909445	48.91140417	2.276524585
34.73870052	14.41620322	17.9519867	24.00019505	55.77442634	0.872059985	48.95626385	2.272738262
34.77006676	14.41750237	17.93499056	24.00102383	55.78164191	0.872120493	48.9673757	2.271439492
34.72202501	14.41632377	17.98827342	24.01302244	55.82968815	0.872204569	48.9958673	2.277957753
34.84077238	14.41780025	17.92207579	24.00076438	55.8445916	0.872361839	49.0271919	2.272483993
34.86135294	14.40258591	17.94983831	24.01146106	55.90432995	0.872590805	49.07232101	2.27735378
34.8087688	14.4092252	17.99762259	24.0122129	55.94657451	0.872602241	49.09745717	2.283056622
34.85375418	14.409204	17.99700152	24.01223859	56.00178633	0.872791143	49.14715211	2.284895596
34.94874435	14.41529906	17.95540232	24.00640464	56.04432019	0.872992404	49.19733062	2.282347361
34.98916774	14.37077791	17.99128791	24.00561526	56.09618278	0.873250663	49.22995481	2.288760208
35.02156587	14.41601663	17.9792336	24.00183827	56.18413673	0.873397643	49.31599456	2.289398281
35.02156587	14.41601663	17.9792336	24.00386548	56.18450163	0.873405144	49.31633948	2.289404942
35.02543733	14.40886386	17.99843543	24.0111934	56.21856022	0.873525494	49.34080694	2.292602009
35.03370537	14.40843666	17.99843543	24.01291132	56.22846943	0.873566391	49.34964527	2.292958973
35.15136754	14.41679066	17.9250421	24.01248813	56.23714219	0.873741995	49.37768503	2.286503256
35.17307371	14.41187831	17.91733305	24.00032719	56.23805848	0.873745682	49.37980622	2.28610162
35.09811458	14.41946219	17.99586286	24.00047296	56.3187384	0.873802329	49.43195966	2.295610519
35.23315258	14.4043042	17.93244623	24.01223859	56.33283337	0.874102826	49.46005316	2.290944307
35.17113078	14.40502237	17.9995951	24.00278463	56.3939291	0.874114954	49.4967213	2.299086899
35.22106489	14.37110261	17.9987075	24.00114893	56.39828777	0.874258988	49.49773132	2.300203124
35.21487675	14.41081576	17.99305029	24.00041692	56.44337974	0.874272634	49.5431996	2.300077686
35.25754147	14.41255702	17.99704407	24.0111934	56.50897352	0.874516306	49.60083206	2.302731481
35.31084108	14.41483146	17.99733345	24.00041692	56.57684316	0.874709403	49.66133939	2.305185601
35.31084108	14.41483146	17.99733345	24.00041692	56.57684316	0.874709403	49.66133939	2.305185601
35.36152219	14.39750599	17.99824694	24.00113802	56.6128394	0.874902902	49.69147208	2.307140135
35.39478269	14.41926836	17.98591313	24.00280142	56.66366412	0.875031615	49.74220458	2.307170877
35.41838645	14.41081576	17.98774915	24.00043785	56.68214546	0.875117692	49.75729021	2.308302783
35.46492	14.40516555	17.97674087	24.00094596	56.70695177	0.875257708	49.7817286	2.308425429
35.46126567	14.39343481	17.98769677	24.01477596	56.70860383	0.875323752	49.77925702	2.309799987
35.50846244	14.4161431	17.94393336	24.00930933	56.71134095	0.875342089	49.79515383	2.305413389
35.51804377	14.40919063	17.97251575	24.01477596	56.77186436	0.875523479	49.84102691	2.31029687
35.51804377	14.40919063	17.97251575	24.014828	56.77187382	0.875523671	49.8410358	2.31029706
35.54372195	14.39775025	17.97251575	24.01302244	56.78404353	0.875607017	49.8506796	2.311139035
35.57499011	14.41706334	17.94393336	24.01626086	56.79473248	0.875653976	49.869333	2.308484197
35.57499011	14.41706334	17.9453913	24.01626086	56.7977526	0.875660708	49.87165631	2.308716471
35.64075115	14.41250038	17.92207579	24.00076438	56.81865879	0.875769309	49.8951232	2.307862898
35.68696615	14.41300293	17.91733305	24.00247016	56.86560472	0.875952435	49.93787739	2.309260154
35.70503501	14.41946219	17.91733305	24.00032719	56.89744951	0.876032982	49.96673359	2.310256358
35.62765791	14.41832069	17.98580679	24.02434267	56.94900308	0.876105218	49.99572645	2.317776651
35.64239429	14.41561974	17.99865796	24.000412	56.98487648	0.876134698	50.02358981	2.320446685
35.67019797	14.41166829	17.99986895	24.00351915	57.01510119	0.876264	50.04966974	2.321828292
35.69559795	14.41552056	17.99749901	24.03383511	57.05263743	0.876480609	50.0842442	2.322815559
35.72455153	14.40952727	17.99999273	24.01071461	57.07871366	0.87652018	50.10582329	2.324314614
35.72455153	14.40952727	17.99999273	24.01071615	57.07871394	0.876520185	50.10582356	2.32431462
35.72455153	14.40952727	17.99999273	24.01071615	57.07871394	0.876520185	50.10582356	2.32431462
35.77928307	14.41675549	17.98794325	24.00041692	57.12928966	0.876672903	50.15443212	2.324970344
35.8283716	14.41806905	17.97123994	24.00886333	57.15690547	0.876839199	50.1833504	2.324536182
35.8283716	14.41183525	17.99884807	24.01298111	57.20527762	0.876971795	50.21836337	2.32898928
35.8283716	14.41183525	17.99884807	24.01303315	57.20528715	0.876971987	50.21837229	2.328989481
35.8283716	14.41806905	17.99884807	24.01145914	57.21524682	0.876976909	50.22782698	2.32915781
35.87044246	14.41140317	17.99873128	24.01633116	57.25532584	0.877163112	50.26261248	2.33092233
35.96093864	14.3962712	17.98656628	24.00146964	57.31009401	0.87741313	50.31236418	2.332594501
35.96093864	14.3962712	17.98657194	24.00146964	57.3101059	0.877413156	50.31237322	2.332595448
35.96093864	14.3962712	17.98657194	24.00146964	57.3101059	0.877413156	50.31237322	2.332595448
35.96093864	14.40591046	17.98657194	24.0009606	57.32593136	0.877427956	50.32737358	2.332870484
36.01310443	14.4085867	17.9845169	24.01322846	57.39034439	0.877692024	50.38513053	2.335089194
36.02454289	14.39323225	17.99514404	24.00041692	57.39854701	0.877716378	50.3878479	2.336917628
36.02454289	14.40964022	17.9998424	24.00041692	57.43561038	0.877766607	50.42109831	2.338188622
36.0317715	14.41029909	17.9998424	24.00041692	57.44529052	0.877798728	50.42970558	2.338546247
36.03808006	14.41473214	17.99750936	24.01302244	57.45751214	0.877869245	50.4416992	2.33862225
36.05637824	14.41561974	17.99993263	24.00041692	57.4835052	0.877913799	50.46395614	2.339867635
36.11324505	14.40952506	17.99780067	24.00032717	57.53632074	0.878136829	50.51036164	2.342004329
36.11324505	14.40952506	17.99809236	24.00041692	57.53695379	0.878138517	50.51084496	2.342054237
36.11324505	14.40952506	17.9998424	24.00041692	57.54065296	0.878146652	50.51365135	2.342351836
36.11324505	14.40952506	17.9998424	24.00041692	57.54065296	0.878146652	50.51365135	2.342351836
36.11324505	14.40952506	17.9998424	24.00041692	57.54065296	0.878146652	50.51365135	2.342351836
36.11324505	14.40952506	17.9998424	24.00041692	57.54065296	0.878146652	50.51365135	2.342351836
36.11324505	14.41561974	17.9998424	24.00041692	57.55074833	0.878157165	50.523223	2.342526409
36.11324505	14.41561974	17.9998424	24.00041692	57.55074833	0.878157165	50.523223	2.342526409
36.23116413	14.41990304	17.93505486	24.00044818	57.56032789	0.878370226	50.54771194	2.337556579
36.32695992	14.4120239	17.88804506	24.04362876	57.56885915	0.878711113	50.56461245	2.334766805
36.33599882	14.411261	17.91926806	24.02308389	57.63993172	0.878816054	50.6203378	2.339882584
36.33599882	14.411261	17.91926806	24.02308389	57.63993172	0.878816054	50.6203378	2.339882584
36.33599882	14.411261	17.91926806	24.02308389	57.63993172	0.878816054	50.6203378	2.339882584
36.29431309	14.40952727	17.99978894	24.00155893	57.7543822	0.878927168	50.70169907	2.350912406
36.29431309	14.40952727	17.99978894	24.01074493	57.75608361	0.878961186	50.70328596	2.350950581
36.29431309	14.40952727	17.99978894	24.01074493	57.75608361	0.878961186	50.70328596	2.350950581
36.31351729	14.40804841	17.99539332	24.04375116	57.77295102	0.879142867	50.71936896	2.35121205
36.31351729	14.4194085	17.99539332	24.04375116	57.79184575	0.879162424	50.7372771	2.351540918
36.35223172	14.40884638	17.99909801	24.00335408	57.82012284	0.879177908	50.75956365	2.35353778
36.35223172	14.40884638	17.99994924	24.00335408	57.82193289	0.879181865	50.76093808	2.353682987
36.4266168	14.4191946	17.9999959	24.00980384	57.92762736	0.879542973	50.85497125	2.357570118
36.47213505	14.39750599	17.99824694	24.00237387	57.93947167	0.879665249	50.86319007	2.358778624
36.56255494	14.39584346	17.9956909	24.0000355	58.03615723	0.880029933	50.9483564	2.362618396
36.56255494	14.40107923	17.99669093	24.00006753	58.04708363	0.880043756	50.95829917	2.362946276
36.56255494	14.40107923	17.99703315	24.00006753	58.04781454	0.880045347	50.9588551	2.363004602
36.5792284	14.41236129	17.9998424	24.00041692	58.09219807	0.880150747	50.99838313	2.364623114
36.65356716	14.39730175	17.99925441	24.00282093	58.15246996	0.88045006	51.04954067	2.367661253
36.65356716	14.40026926	17.99905574	24.00367143	58.1571945	0.880457417	51.05408666	2.367720771
36.65356716	14.40075491	17.99905574	24.00367143	58.15801108	0.880458256	51.05485927	2.367735428
36.72292333	14.41260737	17.97226577	24.0083134	58.20180124	0.880669291	51.10103874	2.366938987
36.77515508	14.40983004	17.98422987	24.00229247	58.28201309	0.880921991	51.16799625	2.371357135
36.77538305	14.41940652	17.981964	24.00234832	58.29352441	0.88092914	51.17976264	2.371272111
36.79377183	14.41972242	17.98677237	24.00031123	58.32524064	0.881023427	51.20637473	2.372973501
36.80459702	14.41934273	17.98437667	24.00018273	58.33193723	0.88105766	51.21274758	2.373081414
36.86072893	14.40952727	17.99302884	24.01657605	58.40184451	0.881382738	51.27075159	2.377049203
36.86072893	14.40952727	17.99302884	24.02790775	58.4039644	0.881424725	51.27271622	2.377100959
36.91349515	14.41260737	17.96700252	24.01496776	58.41155937	0.881487911	51.28564492	2.375323035
36.91349515	14.41260737	17.96700252	24.01496776	58.41155937	0.881487911	51.28564492	2.375323035
36.9150679	14.38734026	17.9955092	24.00182581	58.42948308	0.881534655	51.29145459	2.379361075
36.92947007	14.39253695	17.99964364	24.0029352	58.4639724	0.881628849	51.32122278	2.380934802
36.92128019	14.411261	17.99677728	24.01105755	58.48157592	0.881642756	51.3396603	2.380656797
36.95023459	14.41791666	17.99554548	24.00548471	58.52244169	0.881752189	51.37640931	2.382029063
36.95023459	14.41791666	17.99556782	24.00548471	58.52248991	0.881752293	51.37644607	2.382032883
36.95023459	14.41791666	17.99902351	24.00548471	58.52994826	0.881768363	51.38212857	2.382624834
37.05664276	14.38661406	17.99052906	24.00247614	58.58020566	0.882120734	51.42413803	2.38537417
37.05314619	14.41817998	17.99947778	24.00182581	58.6489754	0.882199385	51.485914	2.387705446
37.05664276	14.41552056	17.99052906	24.12162631	58.65149931	0.882612455	51.49103078	2.386841149
37.05664276	14.41552056	17.99052906	24.12162631	58.65149931	0.882612455	51.49103078	2.386841149
37.19950968	14.41986699	17.98734577	24.00031123	58.79298229	0.882768923	51.61458539	2.392817317
37.25983138	14.41627064	17.9740273	24.01889084	58.83044358	0.883028834	51.65001729	2.393493784
37.25983138	14.41627064	17.9740273	24.02359309	58.83133052	0.883046258	51.65083658	2.393516338
37.27537406	14.41721301	17.9995337	24.0002128	58.9016692	0.883146509	51.70614238	2.398527335
37.27537406	14.41994241	17.9995337	24.00022402	58.90631767	0.883151237	51.71053948	2.398611127
37.29010214	14.41176183	17.99978894	24.01477475	58.91252153	0.883255533	51.71499788	2.39919295
37.29010214	14.41176183	17.99978894	24.01889084	58.91329931	0.883270785	51.71571592	2.399212863
37.329534	14.41459016	17.99179936	24.00655388	58.94342805	0.883362136	51.74409283	2.399796812
37.42082894	14.41328842	17.9672783	24.00613264	58.99186403	0.883636585	51.79169052	2.400076242
37.4279638	14.39475428	17.98759877	24.01302244	59.01383265	0.883755135	51.80399199	2.403298651
37.47663482	14.41329772	17.9672783	24.00613264	59.05539966	0.883876245	51.84704877	2.402802055
37.61044015	14.40567896	17.90548181	24.00761212	59.06038398	0.884157626	51.86307131	2.399122626
37.5831597	14.39334541	17.94921707	24.00271912	59.10235064	0.884202963	51.88929988	2.404368694
37.5831597	14.39334541	17.95164727	24.00271912	59.10763795	0.884214208	51.89339281	2.404766823
37.52912232	14.40772192	17.99818714	24.00182581	59.17223597	0.884219632	51.94105567	2.410411919
37.52912232	14.40772192	17.99818714	24.00182581	59.17223597	0.884219632	51.94105567	2.410411919
37.57893054	14.39342194	17.98881761	24.01302244	59.18599573	0.88440676	51.9535432	2.410835999
37.57893054	14.41171909	17.99838873	24.01302244	59.23837466	0.884482794	51.99924245	2.413062576
37.70677635	14.41176183	17.9868044	24.00083647	59.3561707	0.884932673	52.10446133	2.417254997
37.70677635	14.41176183	17.99995263	24.01889084	59.38849232	0.885060729	52.12972677	2.419607075
37.77992094	14.41460552	17.99541283	24.0082051	59.46457608	0.885318815	52.19735751	2.42242477
37.77992094	14.41972159	17.99955475	24.0082051	59.48251068	0.885346864	52.21265789	2.423302847
37.78991225	14.41537743	17.9992204	24.04832067	59.49330401	0.885529444	52.22195223	2.423802516
37.86050732	14.39287228	17.9959135	24.00548471	59.51924008	0.885619444	52.24214915	2.42571558
37.86050732	14.39287228	17.9959135	24.00548471	59.51924008	0.885619444	52.24214915	2.42571558
37.86050732	14.39287228	17.9959135	24.00548471	59.51924008	0.885619444	52.24214915	2.42571558
37.9132127	14.39287228	17.9959135	24.00548471	59.57915686	0.885845558	52.29438902	2.428274569
37.93915376	14.41623781	17.9959135	24.00548471	59.64913326	0.885997039	52.35831133	2.430292616
38.0205814	14.39077922	17.9924387	24.00548471	59.68994823	0.886286276	52.39158544	2.432806256
38.03945586	14.41785169	17.99621235	24.00108386	59.76593513	0.886415032	52.46029368	2.435232493
38.06821121	14.41791079	17.99555123	24.00218932	59.79754146	0.886539438	52.48805004	2.436515827
38.13825403	14.4168421	17.97830401	24.00548471	59.83790219	0.886769874	52.52719971	2.436919516
38.12571291	14.4168421	17.9959135	24.01303273	59.8641096	0.886825964	52.54603562	2.439376701
38.13825403	14.4168421	17.9959135	24.00548471	59.87695515	0.88685174	52.55718943	2.439940618
38.13825403	14.4168421	17.9959135	24.00548471	59.87695515	0.88685174	52.55718943	2.439940618
38.13825403	14.4168421	17.9959135	24.00548471	59.87695515	0.88685174	52.55718943	2.439940618
38.24153578	14.40873655	17.96783676	24.03069958	59.92319568	0.887243392	52.60330905	2.439980924
38.24153578	14.40874101	17.9681842	24.03069958	59.92397368	0.887245011	52.60391122	2.440039533
38.36210309	14.40877259	17.93569138	24.00917311	59.98542672	0.887531081	52.66459208	2.440296929
38.36210309	14.41515024	17.9776604	24.01298586	60.09047524	0.887750612	52.74799209	2.447513156
38.36210309	14.41865562	17.9776604	24.01298586	60.09658994	0.887756615	52.75376219	2.447628022
38.36210309	14.41865562	17.97816236	24.01298586	60.09770788	0.887758947	52.75462368	2.447713507
38.45226115	14.39200764	17.99481584	24.01328919	60.19151604	0.888177569	52.829672	2.453966835
38.45226115	14.4168421	17.98881761	24.01302244	60.22159679	0.888191344	52.86037243	2.453760272
38.45226115	14.41876615	17.98881761	24.01302244	60.22496229	0.888194638	52.86354767	2.453823693
38.45226115	14.41692396	17.99526618	24.01302244	60.23615647	0.888221488	52.87157645	2.454878832
38.45226115	14.4168421	17.9959135	24.01302244	60.23746096	0.888224361	52.87255176	2.454988561
38.45226115	14.4183083	17.9959135	24.01302244	60.24002693	0.888226871	52.87497256	2.455036954
38.57914102	14.40107923	17.96025746	24.00006753	60.27334501	0.888526275	52.91055207	2.454283136
38.54391931	14.4168421	17.99713018	24.00548471	60.34403258	0.888594124	52.96563595	2.459484406
38.67877534	14.41704381	17.93630492	24.00038326	60.36260739	0.888869693	52.99615508	2.455502933
38.67970153	14.4033725	17.96186669	24.01204803	60.39907422	0.889011812	53.02096771	2.459387699
38.76422137	14.41632377	17.98881761	24.00455581	60.57862585	0.889492337	53.17381396	2.468289561
38.76422137	14.41632377	17.98881761	24.01302244	60.58027792	0.889523725	53.1753198	2.468338302
38.76422137	14.41632377	17.99288952	24.01441935	60.58971859	0.889547851	53.18261831	2.469052362
38.76422137	14.41632377	17.99811727	24.01302244	60.60122369	0.889567011	53.19141508	2.469955149
38.7868821	14.41632377	17.98881761	24.01302244	60.60655731	0.88962045	53.19846379	2.469383445
38.83310201	14.39823008	17.9855019	24.0113223	60.62045759	0.889764917	53.2095908	2.470307876
38.88636053	14.39897809	17.99229188	24.00588471	60.69797097	0.890004798	53.27629384	2.473911351
38.87718197	14.41632377	17.98881761	24.01721201	60.71234911	0.890021238	53.29175695	2.473549692
38.88636053	14.39877033	17.99952654	24.0057215	60.71390147	0.890037522	53.28846282	2.475165199
38.87788856	14.41994724	17.99439937	24.02466812	60.73363318	0.890084072	53.30953618	2.474717978
38.96573222	14.39253695	17.97348017	24.00268844	60.73606758	0.890232753	53.31402989	2.474031536
38.96573222	14.39253695	17.97348017	24.01260177	60.73801297	0.890269517	53.31580057	2.474089775
38.97649411	14.39253695	17.9742361	24.00268844	60.75034532	0.890282121	53.32646457	2.474645898
39.19697348	14.35878734	17.89059292	24.00057018	60.76045632	0.890767591	53.35184962	2.469554506
39.09259369	14.3590676	17.99994927	24.00461683	60.88523835	0.890845419	53.4359808	2.483104893
39.08258317	14.39943039	17.99839449	24.03741847	60.94847054	0.890986976	53.49644032	2.484029125
39.13850459	14.36919543	17.999627	24.00461683	60.95671419	0.891056841	53.50041572	2.485451886
39.17778033	14.35456628	17.99163957	24.00042857	60.95790641	0.891145768	53.50228552	2.485226022
39.17778033	14.35456628	17.99163957	24.00042857	60.95790641	0.891145768	53.50228552	2.485226022
39.17778033	14.35456628	17.99163957	24.00042857	60.95790641	0.891145768	53.50228552	2.485226022
39.17778033	14.35456628	17.99163957	24.00057018	60.95793442	0.891146294	53.50231097	2.485226876
39.19697348	14.35878734	17.98475519	24.00089328	60.97265442	0.891204401	53.51761429	2.485032437
39.19697348	14.35878734	17.98475519	24.00089328	60.97265442	0.891204401	53.51761429	2.485032437
39.19697348	14.35878734	17.98475519	24.02118029	60.97666135	0.891279681	53.52125203	2.485155498
39.25019036	14.37920566	17.9600816	24.00671217	61.01750153	0.891372923	53.56579432	2.483921451
39.21970799	14.40491524	17.9959135	24.01302244	61.10984901	0.891477573	53.64081529	2.489697
39.27032349	14.41361886	17.99423676	24.0036778	61.17987668	0.891665081	53.7043601	2.491857972
39.27032349	14.41361886	17.99423676	24.00367857	61.17987683	0.891665084	53.70436024	2.491857976
39.27032349	14.41361886	17.99423676	24.00367857	61.17987683	0.891665084	53.70436024	2.491857976
39.27032349	14.41877024	17.99423676	24.00367857	61.18906569	0.891673891	53.71301343	2.492036531
39.46244173	14.38851853	17.94457697	24.00755792	61.25262517	0.892220915	53.78046212	2.490740119
39.46244173	14.38851853	17.94457697	24.00755792	61.25262517	0.892220915	53.78046212	2.490740119
39.46244173	14.38851853	17.94457697	24.00755792	61.25262517	0.892220915	53.78046212	2.490740119
39.46244173	14.38902988	17.94457697	24.00755792	61.25354176	0.892221796	53.78132365	2.490758473
39.46244173	14.38851853	17.96730493	24.00162494	61.30316107	0.89230429	53.81964122	2.494525747
39.43054258	14.39905379	17.99908305	24.00384155	61.35665394	0.892343222	53.85949656	2.499071624
