A	B	C	D	Mean Eigval	Mean Mass	Reliable Eigval	SD Eigval	SD Mass
35.94798971	12.35352243	16.05922856	27.93963539	49.31493257	0.880695622	44.62666561	2.01529058	0.00098239
35.96287582	14.01236171	16.06524175	29.24918075	52.02343	0.88874713	47.10706033	2.11334243	0.000994528
36.29911395	14.1271662	12.40307491	36.08649317	47.61073736	0.899882647	43.02166885	1.972649302	0.00106853
35.99165565	12.54269451	14.61465966	34.621418	48.52340061	0.901364874	43.91244173	1.982059061	0.001058501
36.00554936	12.32445009	15.86660601	26.52204504	48.80513647	0.874597163	44.1559299	1.998500147	0.000965947
36.01944307	10.66571175	17.29924875	35.65484837	50.13820917	0.914580764	45.41649846	2.02966666	0.001097743
36.03432919	13.27020955	16.71536791	35.08961298	52.9773728	0.913342075	48.00057477	2.139318063	0.001075095
36.0482229	13.62917216	13.23623586	31.34005149	47.66553037	0.884545961	43.12056126	1.953692806	0.001005103
36.06310902	13.07134669	15.89677218	25.89678465	49.91120899	0.873935537	45.16472364	2.040316242	0.000959225
36.07700273	13.81834424	16.01112303	28.39582537	51.66186047	0.885387018	46.77692915	2.099828397	0.000986614
36.09188884	13.04227435	13.36862628	34.681443	47.62587987	0.897480823	43.09748056	1.946570141	0.001052204
36.10578255	11.22828166	15.90278538	35.91895836	48.98872174	0.910785757	44.35938637	1.989958345	0.001091594
36.11967626	12.49424061	14.3497786	31.88127688	47.83174389	0.889857348	43.28082806	1.956249057	0.001022598
36.13456238	9.729542119	15.72218921	33.19082224	46.45976356	0.897261508	42.0718583	1.886177601	0.001058802
36.14845609	13.69710856	12.89919651	31.0039115	47.31326688	0.882357853	42.79676411	1.941456313	0.00100056
36.16334221	14.11906123	17.22097705	24.23809389	53.48909117	0.875787855	48.45481456	2.164025709	0.000952685
36.17723592	13.11021075	14.2053618	29.28519575	48.15205837	0.880344019	43.56509585	1.971744027	0.000988733
36.19112963	13.88628064	15.53557985	33.82808762	51.91754219	0.905003262	47.01277214	2.108356237	0.001051201
36.20601575	10.26798603	16.13148707	32.90270225	47.7938943	0.898762331	43.2844888	1.938405493	0.001056169
36.21990946	12.44084038	13.56726202	32.65059726	46.94804643	0.889934418	42.48422846	1.918809313	0.001030094
36.23479558	12.37785032	15.37903645	25.24751427	48.16699958	0.868726458	43.56733798	1.977202828	0.000952525
36.24868929	14.26452386	13.37463947	31.40007648	48.73510243	0.887301869	44.07583787	2.002823657	0.001008049
36.2635754	10.69962948	17.84695022	28.56489578	50.10301687	0.889421646	45.37186319	2.033725795	0.001011171
36.27746911	9.816860076	13.91041478	35.97898336	45.0912564	0.901752915	40.87424368	1.812718022	0.001090872
36.29136282	9.71985134	17.70854661	27.92763039	48.357325	0.885014099	43.77190237	1.971082088	0.001005523
36.30624894	14.52163234	12.42966652	32.38548686	47.65119394	0.8877941	43.05950683	1.973774931	0.001015645
36.32014265	12.98897507	13.2904548	28.16773038	46.72079773	0.872553337	42.26336991	1.916062455	0.000972941
36.33502877	12.6785673	12.50192503	32.34947186	45.87312933	0.885089219	41.5040193	1.878098316	0.00102169
36.34892248	10.28736759	12.62830226	28.01166539	43.2092293	0.864910897	39.1750941	1.734106598	0.000974233
36.36281619	13.45938163	14.56044072	25.40357926	48.67244817	0.868432826	44.02475116	1.997851251	0.000949902
36.37770231	12.5475399	17.4075864	25.51262467	51.75265443	0.879237288	46.86360416	2.101598957	0.000971677
36.7369885	11.6734454	12.57239115	28.53074609	44.56944985	0.870260154	40.34266795	1.816917388	0.000979971
36.40648213	11.72301612	14.23542775	29.48928074	46.67923403	0.879970824	42.24433378	1.90637879	0.000998496
36.42037584	10.49107584	17.23300343	33.59999263	49.9149633	0.907441143	45.21450991	2.020529022	0.001075056
36.43526196	10.08850473	16.90197727	25.16347927	47.60398818	0.871818296	43.09073426	1.940059768	0.000969021
36.44915567	13.92988914	15.45129496	29.22517075	51.42791443	0.887987151	46.5592549	2.092833833	0.000998232
36.80912003	10.64516135	13.26253075	29.31717877	44.65853104	0.875069475	40.46288231	1.803534536	0.000997639
36.4779355	10.95673796	16.27590387	26.48502963	48.1336237	0.875896872	43.56949505	1.961928695	0.000978536
36.49182921	9.879951085	13.04361331	26.43700963	43.08777681	0.860436489	39.05999441	1.731375795	0.00096064
36.50671533	13.0228928	13.24224905	31.37606649	47.34382	0.885673097	42.83680256	1.937378964	0.001014561
36.52060904	12.16929668	13.84416946	32.26543686	47.19617439	0.89045943	42.71226534	1.92744563	0.001032112
36.53450275	11.77157096	17.98535383	33.49094722	52.82832357	0.912343761	47.86424104	2.1338522	0.001075262
36.54938887	11.39322679	17.0283545	33.61199763	50.94278158	0.908332062	46.14201622	2.063648953	0.001072193
36.56328258	12.99382046	15.48747432	27.24234501	49.91546865	0.879336506	45.17388066	2.03821107	0.000979548
36.57816869	13.84257119	14.36781817	34.17623261	50.49361795	0.903010421	45.70525225	2.058318859	0.001055089
36.5920624	11.9557967	17.57605597	30.89586651	52.20524007	0.900803672	47.29266294	2.111712175	0.001039422
36.60595611	12.80464838	12.43567971	30.55972652	45.91326625	0.879136666	41.53395038	1.882485383	0.0010024
36.62084223	14.45854133	15.3429573	31.5331319	52.37506805	0.898068813	47.41323195	2.132886557	0.001026259
36.98243606	10.08992414	12.22427382	34.03379139	43.70456045	0.889897891	39.63894236	1.74763978	0.001061328
36.64962206	14.40524204	15.09020284	29.91045614	51.69082367	0.890798469	46.78346545	2.109468782	0.001006161
36.66351577	14.43431438	12.74265311	28.52888078	47.87696181	0.87571052	43.27173696	1.979594241	0.00097722
36.67840189	13.95411609	14.34376541	26.82217003	49.56534234	0.875170373	44.84042963	2.031043062	0.000968364
36.6922956	10.75302971	16.0351758	27.60349541	47.9505724	0.879868595	43.41207027	1.950912922	0.000993869
37.03506917	11.65496246	12.45112401	34.25610605	45.32130599	0.892395782	41.00287491	1.856313547	0.001064722
36.72107542	13.37701001	13.50111692	33.56397764	48.68127468	0.896826092	44.05488468	1.988692254	0.001046271
36.73496913	13.56123576	15.1985405	33.16681224	51.40584356	0.902797739	46.54717331	2.088539855	0.001050078
36.74985525	12.64939402	13.18211714	28.38382037	46.56761382	0.874177229	42.12898167	1.907982981	0.000982635
36.76374896	14.19184301	15.76428154	28.85301577	52.56572721	0.889707589	47.60288286	2.133319956	0.001000574
36.77764267	13.4739178	17.63027491	30.22258612	54.96006052	0.901649889	49.83832383	2.201621153	0.00103052
36.79252879	11.01972802	14.79525583	28.46785537	46.82838934	0.878872664	42.39286149	1.906648572	0.000997372
36.8064225	11.65507972	17.21496386	26.50903962	50.75093811	0.882515345	45.95355509	2.062195027	0.000989419
36.82130862	11.69878917	13.62749415	24.1900739	45.3869499	0.858558461	41.05501056	1.862120188	0.00094117
36.83520233	13.39154618	15.68611006	34.2602676	52.21486245	0.909319108	47.2954171	2.114664537	0.001069252
36.85008845	14.45369594	14.71097093	31.0999515	51.50996609	0.894699328	46.61410224	2.104527833	0.001020949
36.86398216	13.86679813	12.79085885	32.03734187	48.15962228	0.889252826	43.56451696	1.975244276	0.001023769
36.87787587	11.87342508	15.93285133	24.46618888	48.79491682	0.869920856	44.14608346	1.998339718	0.000959462
36.89276198	10.00603216	12.93527566	27.11029001	43.52859142	0.864543661	39.45774667	1.749886505	0.000974544
36.90665569	13.49340031	15.82451367	25.00741428	51.17841613	0.874679269	46.32728968	2.085297092	0.000963187
36.92154181	13.24113722	14.36180498	27.20633001	48.95224206	0.87641508	44.29086992	2.003729617	0.00097769
36.93543552	10.68509331	13.33856033	28.43184037	44.89692624	0.872674201	40.6727498	1.815797409	0.000991792
36.94932923	10.6899387	14.57848029	25.53663467	45.86881209	0.866598326	41.52190842	1.868552732	0.000965171
36.96421535	13.11990153	17.10061301	32.48152685	54.03075521	0.908436745	48.97817979	2.171891609	0.001058172
36.97810906	12.83372071	12.02638185	24.49019888	44.65227348	0.855695397	40.35497232	1.847230681	0.000937008
36.99299518	11.97527921	13.18813033	30.49870111	46.3095568	0.882417621	41.91240155	1.890153791	0.001014039
37.00688889	11.97043382	17.87701618	25.83675966	52.28738148	0.884116451	47.3594073	2.118330726	0.000989722
37.021775	11.07797364	17.35336747	30.34263612	51.01962472	0.898197707	46.21747389	2.064244511	0.001040344
37.03566871	11.21374549	17.4797447	27.3744	50.92603821	0.887263591	46.12374888	2.064304049	0.00100565
37.04956242	13.05196513	16.63709621	27.15831001	52.3832886	0.886059093	47.45064215	2.120339138	0.00099416
37.06444854	10.18551346	15.23461964	28.05968539	46.61635168	0.879038485	42.21385452	1.892450057	0.00100171
37.07834225	14.3130787	17.08858663	31.1479715	55.80558855	0.905669469	50.60937406	2.233636058	0.001040365
37.09322837	13.20721949	12.24907035	25.42758926	45.71817595	0.861380616	41.32676419	1.887684904	0.000949597
37.10712208	13.79896268	14.09101095	34.92154299	50.68058472	0.906955562	45.88008576	2.063534441	0.001071672
37.12101579	14.14328817	13.26028862	31.72521189	49.3585233	0.891592764	44.65305146	2.022686242	0.00102561
37.13590191	10.20974041	16.08939473	24.5632293	47.22878888	0.86922363	42.74986179	1.925304094	0.000968277
37.14979562	10.14675034	14.5724671	32.21741686	46.4393586	0.893268912	42.07009015	1.878166419	0.001052593
37.16468174	12.37300493	17.92522192	29.94647113	53.89460736	0.90164334	48.84905444	2.168872926	0.001038129
37.17857545	11.98981538	13.48307735	34.84951299	47.49074659	0.901794417	42.99073109	1.934369123	0.001075853
37.19246916	14.16751512	17.04639407	31.59315689	55.74744902	0.907444766	50.56015061	2.229803404	0.001047494
37.20735527	14.26936925	17.46170512	32.71062226	56.81936654	0.913762682	51.55382101	2.263438581	0.001063657
37.22124898	13.07629303	14.77711603	24.79132429	49.1824706	0.869972715	44.49214229	2.016176667	0.000959867
37.2361351	13.91535298	13.72981862	29.29720075	49.56746207	0.884316228	44.85014085	2.027779796	0.001001666
37.25002881	14.21606996	17.4135996	25.92079465	55.57563621	0.887711424	50.39626951	2.226393893	0.000988615
37.26491493	12.42145882	17.20293747	25.17548427	52.14379285	0.880646451	47.22625336	2.113845291	0.000981551
37.27880864	14.44885055	17.70253342	27.13430001	56.63264886	0.89407183	51.37257383	2.261087038	0.001003292
37.29270235	12.04796005	17.44366555	29.80241114	52.75798984	0.899069454	47.80413424	2.129456069	0.001035912
37.30758847	10.43283022	12.80288523	26.66610503	44.05766262	0.864637216	39.91981602	1.778687808	0.000974505
37.32148218	12.81918455	15.21056688	27.03826002	49.96354693	0.880307623	45.21847337	2.039709371	0.000988343
37.33636829	11.66971683	15.51152709	29.86243614	49.27756889	0.89073131	44.60890826	2.006862637	0.001025753
37.350262	12.98412968	16.45048685	27.6995354	52.37910028	0.888510793	47.44735005	2.11995389	0.001003873
37.36415571	10.9809649	17.13669215	32.49353185	51.24960227	0.907221834	46.4333457	2.07030798	0.001071968
37.37904183	14.32276948	13.3565999	29.69436615	49.61911622	0.885603596	44.8804531	2.036953792	0.001005731
37.39293554	10.67540253	14.01273925	35.29369797	47.02958553	0.905087942	42.60775393	1.900761123	0.001093803
37.40782166	11.10704598	12.92926246	32.04934687	45.68786717	0.887997967	41.38093556	1.851370408	0.001042157
37.42171537	14.30823331	15.18651412	25.84876465	51.90248644	0.878938066	46.97659605	2.117434988	0.000975552
37.43660149	10.72385642	13.92244117	30.28261112	46.29224519	0.884714227	41.92896691	1.875591495	0.001026161
37.4504952	12.40207727	14.82532178	34.22425261	50.00821152	0.906707166	45.27284313	2.035537521	0.001076919
37.46438891	11.79095252	13.49510373	32.92671225	47.25310035	0.895097621	42.77513749	1.924889611	0.00105505
37.47927503	13.92504375	16.52875855	27.66352041	54.16672166	0.890971441	49.09518064	2.180044126	0.001004623
37.49316874	12.84825688	17.57004278	33.88811262	55.16191381	0.917810786	50.02583493	2.207786261	0.001088128
37.50805485	10.29705836	16.82971876	35.75088837	50.52094881	0.91893195	45.77983587	2.038006866	0.001119636
37.52194856	12.18383285	14.67479157	29.70637115	48.89646763	0.888177794	44.25327555	1.995914768	0.001020468
37.53584227	11.04880036	12.39358737	29.11712576	44.63486674	0.874500467	40.42291696	1.810541677	0.001004222
37.55072839	13.68741778	13.05563969	35.11362298	49.45938143	0.905055945	44.76263409	2.018935943	0.001076209
37.5646221	11.75208845	13.27231501	25.63267466	45.89525415	0.865855058	41.52287658	1.879502897	0.000967248
37.57950822	13.71649011	16.85978471	28.37181537	54.67549576	0.895117846	49.57250155	2.193564543	0.001016515
37.59340193	14.23545152	17.88302937	34.20024261	58.22401413	0.922930252	52.86164751	2.305057933	0.001090875
37.60729564	12.63970324	15.92683814	31.5211269	51.82929285	0.901691325	46.94274282	2.100524209	0.001050216
37.62218176	11.29621806	13.74785819	30.04251113	46.77855868	0.884639274	42.35164976	1.902943654	0.001023441
37.63607547	11.74724306	14.31971265	24.1780689	47.02894869	0.865009735	42.53785636	1.930533425	0.000959206
37.65096158	10.92271928	15.43325538	27.338385	48.17339735	0.880636617	43.61202732	1.96074288	0.001002228
37.66485529	10.91787389	12.65836821	33.11879224	45.52817364	0.891999409	41.24497147	1.841170107	0.001059927
37.67974141	11.82971563	16.02314941	33.41891723	51.13634375	0.908732968	46.31377998	2.073019185	0.001078845
37.69363512	12.59124935	15.65594389	32.74663726	51.58727095	0.905672805	46.71984821	2.092302185	0.001065463
38.04538049	14.26753163	12.70968824	34.73826169	49.65045061	0.903525265	44.87730825	2.051774979	0.001078129
37.72241495	14.49256	16.88383747	25.29553426	55.3806128	0.885707461	50.19954998	2.227122982	0.000986384
37.73630866	11.26230033	13.85018265	30.31862612	47.01024364	0.886606571	42.56238492	1.911949097	0.001029392
37.75119478	12.56207607	16.58287727	27.65151541	52.33321996	0.889856708	47.40615791	2.117938642	0.001011552
37.76508849	14.23060613	15.15033475	30.64376152	52.93862898	0.898320366	47.94473468	2.146667038	0.001033313
37.7789822	14.02205249	15.8064741	31.58115189	53.98143345	0.90441224	48.91920778	2.176039846	0.001049049
37.79386832	11.6163166	17.31127513	24.99540928	51.61304341	0.88123141	46.74351104	2.093209027	0.000990341
37.80776203	12.62516707	15.06604986	30.65576652	50.51949177	0.895485698	45.73620766	2.056134493	0.001037669
37.82264814	12.0916695	16.58899068	26.31695963	51.44532453	0.884217095	46.587046	2.088371467	0.00099901
37.83654185	13.35268212	13.65154691	27.96364539	49.09088509	0.880421742	44.41927311	2.008131298	0.000997084
37.85142797	10.85972922	14.50030881	32.20541186	47.77610967	0.896832253	43.26756831	1.938034038	0.001060339
37.86532168	14.42946899	13.9645335	35.54680338	52.05251345	0.913082231	47.11834053	2.120995306	0.00108848
37.87921539	12.85310227	14.68080476	25.04342927	49.40467717	0.872904104	44.69731433	2.023499104	0.000973289
37.89410151	13.69226317	15.00591795	35.37773297	52.86752754	0.915821757	47.8948546	2.13754486	0.001095061
37.90799522	9.807169297	16.89596408	29.04509576	49.22337764	0.893084226	44.57990156	1.996036849	0.001039101
37.92288134	13.33330056	17.37140704	35.44976297	56.46415364	0.925701727	51.23635946	2.247210848	0.001111884
37.93677505	13.26051877	12.2972761	26.67811003	46.80697475	0.870035576	42.31928406	1.929071203	0.000977612
37.95066876	14.20637918	12.64634183	30.60774652	49.08449565	0.88833717	44.39022207	2.017872576	0.001022302
37.96555487	13.60494521	15.40318943	31.82125188	52.91894365	0.90373686	47.9418355	2.139451372	0.001053601
37.97944858	13.85710736	17.95528788	29.74238614	57.52166088	0.906971183	52.21673577	2.280366221	0.001045471
37.9943347	12.27599619	13.28444161	24.73129929	46.71183589	0.865228748	42.2453539	1.919954466	0.000964475
38.00822841	10.80632899	15.41521581	26.63009004	48.22493868	0.879122631	43.6587481	1.962815035	0.00100022
38.02311453	12.43599499	13.83815627	35.38973797	49.38806094	0.909674773	44.71075993	2.010576777	0.001096089
38.03700824	12.8385661	15.35498368	30.75180651	51.54844463	0.898408281	46.6812081	2.092222141	0.001043639
38.05090195	11.9801246	14.80126902	33.20282724	49.83092194	0.904499426	45.11416262	2.02753826	0.001074132
38.06578807	9.802323908	17.05240726	32.78265226	50.14267116	0.909554137	45.42423046	2.028261012	0.0010905
38.07968178	10.59777535	14.9577122	28.82900577	47.78742888	0.88586238	43.27422354	1.940038888	0.00102482
38.09456789	13.06165591	16.48666621	35.17364798	54.57927255	0.921205417	49.4854261	2.1896323	0.001106408
38.1084616	13.25082799	17.51592406	35.02958799	56.71257832	0.92532237	51.4667238	2.254974236	0.001110396
38.12235531	12.45053116	16.70935472	28.79299077	52.95843556	0.896215403	47.98586226	2.13750203	0.001031518
38.13724143	14.06081561	15.74624197	31.26802149	54.27920114	0.904542995	49.19320603	2.186257334	0.001050567
38.15113514	14.1966884	13.98267329	34.4523476	51.97638428	0.909738789	47.05786446	2.114266689	0.001079594
38.16602126	13.53216342	13.36261309	26.13688464	48.90523835	0.873976999	44.23931027	2.005688028	0.000981081
38.17991497	14.065661	16.09540793	34.717458	55.51218571	0.919629591	50.33850748	2.223948657	0.001095666
38.19380868	11.8442518	15.04801029	27.32638	49.25032615	0.882770901	44.57446577	2.009957509	0.001006802
38.2086948	9.918714201	17.78671809	33.94813762	51.68100627	0.918165479	46.83203367	2.084371235	0.001112644
38.22258851	9.865414917	14.52436158	24.27410889	45.6521776	0.865575111	41.32435446	1.860350803	0.000974242
38.23747463	14.47792289	17.251043	27.14630501	57.02209624	0.896360098	51.73321275	2.273470599	0.001015932
38.25136834	10.16128651	17.08247322	30.43867611	50.62550702	0.901418835	45.86952373	2.044399009	0.00106197
38.26625445	14.38586048	17.00430173	32.54255227	57.38623497	0.91589719	52.0758861	2.282697672	0.001074717
38.28014816	9.797478518	12.57408332	27.7955754	43.98142782	0.871373088	39.85827806	1.772370249	0.001004724
38.29404187	10.57839379	14.2715069	35.66685337	48.08932517	0.911442522	43.56831404	1.943394268	0.001114499
38.30892799	13.86195275	14.74705008	30.39065611	52.34554462	0.897317287	47.4060014	2.123303774	0.001037648
38.3228217	13.66793527	12.06246099	27.47044	47.37769407	0.87446544	42.8260021	1.956582686	0.000991056
38.33770782	12.68341269	14.74103689	35.19765798	51.33637596	0.914416205	46.49031558	2.083119398	0.001101977
38.35160153	12.51846756	12.83896438	26.26893964	46.98233662	0.871183	42.49287244	1.929833549	0.000984141
38.36549524	12.86279305	14.85538774	34.3683126	51.68115371	0.911980725	46.80494734	2.096077903	0.001091312
38.38038136	10.47653967	14.77110284	24.41816889	46.91131667	0.868832448	42.46083478	1.913076692	0.000979009
38.39427507	11.55807098	15.75826835	24.1180439	49.54777675	0.873766318	44.83842834	2.024352621	0.000981001
38.40916118	11.41745374	14.38595797	30.51070611	48.505724	0.892739995	43.91320277	1.97413348	0.001045132
38.42305489	12.7949576	16.59500387	26.53405004	53.27586368	0.88889288	48.27338684	2.150356313	0.001010322
38.43794101	14.12390662	17.11865258	35.72687837	57.99562077	0.929105174	52.65267334	2.296710428	0.001118607
38.45183472	12.47485905	12.92324927	27.8556004	47.40656406	0.878006731	42.88643663	1.943014404	0.001003898
38.46572843	11.57755349	15.62587793	35.90695336	51.37939887	0.920079168	46.54444198	2.078346467	0.001123192
38.48061455	10.52499356	13.00753417	31.98932187	46.09640647	0.891892093	41.764972	1.861903162	0.0010609
38.49450826	14.39555126	12.83295119	32.16939687	50.30806571	0.897799458	45.50403744	2.065051548	0.001050186
38.50939438	13.15381926	16.43846047	34.98156799	55.09032647	0.922146954	49.95799402	2.206175826	0.001109534
38.52328809	11.67456222	14.1270901	25.23550927	47.68964495	0.871903727	43.14590047	1.95316639	0.000984439
38.5371818	12.88227556	15.5055139	35.26968798	53.09358638	0.919070493	48.10807441	2.143063822	0.001109398
38.55206792	10.505612	12.98949459	26.42500463	45.27363757	0.869907113	41.00296806	1.835782843	0.000993687
38.56596163	12.72217581	17.1727713	29.92246114	54.89195637	0.904924711	49.77640988	2.198960243	0.001054111
38.58084774	10.0981955	14.98787838	30.66777152	47.9244693	0.894808544	43.40787553	1.941495432	0.001057441
38.59474145	10.04489622	13.82612989	35.05359799	47.06795132	0.907734226	42.65155029	1.898426747	0.001110559
38.60962757	10.42313944	12.9052097	31.43609148	45.89281995	0.889645134	41.58224548	1.852936321	0.001055596
38.62352128	10.36984015	17.55200321	25.75272466	51.22161958	0.88666211	46.40331624	2.0711878	0.001015993
38.63741499	11.3883814	14.89758029	33.08277724	49.77431699	0.906109057	45.07309535	2.020859258	0.001084432
38.65230111	11.14580909	16.63108302	35.46176797	52.50813636	0.922789761	47.59138196	2.113507809	0.001127563
38.66619482	11.0294188	17.73861256	24.98340428	52.34798862	0.885710366	47.42789216	2.114944422	0.001008808
38.68108094	12.47970444	14.21738818	30.53571652	49.88875755	0.894922327	45.15849756	2.033341635	0.001045894
38.69497465	12.36815954	15.70414964	26.90620502	51.43935174	0.886956709	46.57641994	2.090371719	0.00101369
38.70886836	13.22660105	15.95690409	32.77064726	54.2283527	0.912356746	49.1559443	2.180416978	0.001081379
38.72375447	10.33582148	16.68520173	35.82291837	51.60968522	0.923852724	46.778886	2.07655926	0.001137659
39.0847295	12.3758205	12.04230623	34.00350059	47.12227107	0.899339198	42.59441992	1.946334511	0.001088402
38.7525343	11.37869063	16.55281131	25.10345427	51.11395665	0.882122993	46.2868916	2.074954095	0.001002694
39.11376719	11.71296138	12.72170051	36.03837785	47.76452163	0.909579216	43.2121845	1.956860013	0.001122467
38.78032172	10.49592123	15.47534772	25.76472966	48.50057724	0.878795384	43.91105792	1.972843089	0.001004628
38.79520784	14.15782434	16.336136	35.81091337	57.00510384	0.927703913	51.72480211	2.269781656	0.001120248
38.80910155	13.3623729	17.76867852	29.56231115	57.3141809	0.908166395	52.02647792	2.272963144	0.001056508
38.82398767	13.34783673	16.07125494	27.56748041	53.92618988	0.893350444	48.87304504	2.172136372	0.001023701
38.83788138	11.88796125	13.09783225	27.26635501	47.190252	0.877110978	42.69757968	1.931212599	0.00100584
38.8527675	9.855724138	12.33335524	24.0820289	43.53876075	0.858233216	39.4303704	1.766025794	0.000970923
38.86666121	13.37206368	13.97655988	31.55714189	51.17774553	0.900138189	46.33648399	2.081056574	0.00105746
38.88055492	11.71817073	14.66276519	31.85726688	49.90190419	0.90172023	45.18149429	2.02910749	0.001070102
38.89544103	10.21943119	15.34897049	35.77489837	49.6397508	0.918610595	44.97740517	2.004148084	0.001132498
38.90933474	11.0973552	15.78232112	33.92412762	51.1259789	0.914014843	46.31799128	2.066753503	0.001105885
38.92422086	12.52815834	14.14512967	35.49778296	50.85244024	0.915381643	46.04807392	2.065196859	0.001112538
38.93811457	11.53868942	13.6635733	35.32971297	48.87966493	0.911415175	44.26230169	1.984812028	0.001112238
38.95200828	14.11421584	13.73583181	26.23292464	50.99991284	0.880397296	46.14707017	2.086034823	0.000997017
38.9668944	12.19352363	15.17438752	30.06652113	51.13671945	0.897893855	46.3042255	2.077287751	0.00105113
38.98078811	12.55238529	16.84174514	31.28002649	54.71151425	0.910342878	49.60826192	2.193675495	0.001075026
38.99567423	13.81349885	12.60424949	27.8796104	49.1639819	0.881461606	44.46679774	2.019123717	0.001009409
39.00956794	12.30506853	13.61546777	24.71929429	48.11913843	0.870974439	43.52292869	1.975719018	0.000983837
39.02445405	9.700469782	13.62148096	29.41725074	45.88221856	0.885359553	41.56221502	1.856989484	0.001042688
39.03834776	12.33414087	14.71698413	30.18657112	50.72669935	0.896959475	45.92621549	2.063527951	0.001050717
39.05224147	11.75693384	17.19091109	35.00557799	54.67326524	0.925798718	49.57985072	2.189446632	0.001128233
39.06712759	13.2023741	12.62228907	28.11971038	48.51331828	0.881653853	43.88257464	1.990563702	0.001014365
39.0810213	14.18205129	14.44007668	34.95755799	53.78879681	0.917598241	48.73050873	2.174347237	0.001102971
39.09590742	9.753870013	16.37822834	26.57006504	49.1344851	0.886011502	44.48998312	1.996477841	0.001026207
39.10980113	14.03658866	13.44689798	31.24401149	51.44044634	0.898835421	46.56415211	2.096115666	0.001053159
39.12369484	11.94610593	16.69131515	27.7475554	53.04774419	0.895503475	48.06924807	2.140048005	0.001037154
39.13858096	12.70279425	13.20616991	25.37956926	48.31022561	0.87303895	43.6955174	1.983670743	0.000990108
39.15247467	12.52331295	15.27069879	35.06560298	52.75854426	0.919386712	47.79882648	2.131975976	0.001116244
39.16736079	14.07535177	14.07287116	27.00224502	51.86404316	0.885569929	46.94728271	2.113510408	0.001010506
39.1812545	10.47169428	16.40238132	25.22350427	50.12740762	0.882276628	45.396973	2.033416701	0.001011672
39.54632863	14.46589598	12.07844316	33.94335644	50.00077412	0.904437696	45.16371148	2.079251643	0.00108791
39.21003432	11.52899865	15.0359839	26.75014003	49.72336458	0.884293795	45.00984155	2.026147116	0.001018036
39.57536631	12.43381942	12.25272126	35.32767441	48.17908853	0.907657868	43.56118306	1.985045109	0.001114513
39.23881415	12.48454983	16.20975877	32.43350685	53.96280851	0.913217132	48.91235732	2.170978487	0.001089445
39.25270786	11.64538894	12.07448737	26.28094464	45.61732838	0.870319359	41.25610269	1.874709171	0.000997319
39.26759398	10.01572294	13.15195097	31.1239615	46.22396564	0.891711573	41.8825605	1.866189145	0.00106483
39.28148769	13.00351124	17.23901662	32.31345686	56.73841987	0.918078767	51.49002293	2.256067117	0.001093442
39.2953814	13.88143525	16.67317535	27.09828501	56.38045965	0.897112168	51.1488839	2.248836388	0.00102984
39.31026752	12.08197872	16.92001684	34.765478	54.9895295	0.925227414	49.86875601	2.20120711	0.001126021
39.32416123	11.23312705	13.54320926	34.99357299	48.68281334	0.9108101	44.09033079	1.974116859	0.001114308
39.33904734	14.22576074	17.79884469	35.71487337	60.55443741	0.935938951	55.03779208	2.371375918	0.001135983
39.35294105	13.84741658	14.53638796	35.55880838	53.92330499	0.921013652	48.8648252	2.174429649	0.001116712
39.36683476	14.18699762	15.18040071	32.39749186	54.99823062	0.911988538	49.85064975	2.212730491	0.001079916
39.38172088	10.93241006	14.10905052	34.90953799	49.1481962	0.912737104	44.5195552	1.989659867	0.001118139
39.39561459	11.17498238	14.87342731	35.88294336	50.67456158	0.920276228	45.90700501	2.049373881	0.001134667
39.76361064	10.80340548	12.21067829	34.56885565	46.43905762	0.903091541	42.02839372	1.895960592	0.001113726
39.42439442	10.56385762	15.84856644	34.4043276	51.13895041	0.917778646	46.34102003	2.062430316	0.001122838
39.43928054	10.74808337	13.85619584	26.76214503	47.41807771	0.879066917	42.93128514	1.928685137	0.001016806
39.45317425	12.58155857	13.42885841	27.35039	49.12554909	0.88265615	44.45030681	2.009691815	0.001017723
39.46706796	14.21122457	14.96973858	26.91821002	53.85994869	0.890588332	48.78884048	2.179858082	0.001019791
39.48195408	12.12558723	14.96372539	29.10512076	51.09302612	0.895323255	46.26257128	2.076411222	0.001047316
39.49584779	11.51930787	16.7996528	33.13079724	53.86170505	0.918192385	48.83110934	2.162443448	0.001109123
39.5107339	10.51530278	17.81087108	28.17973538	53.21158198	0.901341026	48.23979214	2.13716525	0.001059128
39.52462761	11.13127292	14.30167307	30.87185651	49.16933082	0.898170532	44.52516358	1.99633395	0.001068095
39.53852132	12.73671198	17.56402959	24.47819388	55.74660811	0.889830613	50.55904887	2.229915525	0.001015365
39.55340744	12.05280544	15.83654006	33.35889223	53.13348472	0.916023147	48.14794587	2.143075376	0.00110527
39.56730115	12.30991392	12.95932842	24.1660639	47.5985292	0.868490959	43.04111901	1.959040708	0.000984525
39.58218727	9.695624393	14.78322945	24.0340089	46.83490416	0.871277678	42.38384937	1.913322954	0.000997189
39.59608098	13.6097906	15.94487771	27.7595604	55.05413601	0.897327431	49.91522015	2.209005762	0.001037433
39.6109671	11.06343747	13.68171309	34.54938801	48.88291709	0.910610849	44.275386	1.980585595	0.001114114
39.62486081	12.90165711	16.46852642	26.77415003	54.64543322	0.89460472	49.53961075	2.194780297	0.001032013
